顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
173185,2025-09-16,"パン・デザート","シュークリーム",9900217,1,782,782
173186,2025-09-25,"ホットスナック","チキン",9900842,1,279,279
173192,2025-09-01,"お弁当・おむすび","直巻きおにぎり",9941206,1,203,203
173192,2025-09-01,"パン・デザート","シュークリーム",9900227,2,650,1300
173192,2025-09-01,"パン・デザート","ケーキ",9901010,3,123,369
173192,2025-09-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
173192,2025-09-15,"コーヒー","ブレンドコーヒー",9903327,5,450,2250
173192,2025-09-15,"コンビニウェア・日用品","靴下",9900939,5,980,4900
173192,2025-09-15,"日配品・冷凍食品","カップアイス",9900230,1,288,288
173192,2025-09-22,"パン・デザート","ケーキ",9901010,3,123,369
173192,2025-09-22,"コンビニウェア・日用品","靴下",9900689,1,150,150
173192,2025-09-22,"日配品・冷凍食品","カップアイス",9900022,1,133,133
173192,2025-09-28,"コンビニウェア・日用品","靴下",9914163,1,119,119
173192,2025-09-28,"コンビニウェア・日用品","靴下",9903791,2,640,1280
173193,2025-09-08,"飲料・お酒","清涼飲料",9900294,3,775,2325
173193,2025-09-24,"日配品・冷凍食品","カップアイス",9902923,2,511,1022
173198,2025-09-02,"パン・デザート","タルト",9916292,1,100,100
173198,2025-09-16,"お弁当・おむすび","惣菜おにぎり",9900376,1,377,377
173199,2025-09-02,"ホットスナック","チキン",9925061,1,124,124
173199,2025-09-02,"お弁当・おむすび","直巻きおにぎり",9902551,5,495,2475
173199,2025-09-14,"パン・デザート","パフェ",9900331,1,100,100
173199,2025-09-14,"コンビニウェア・日用品","靴下",9909332,1,157,157
173199,2025-09-14,"コンビニウェア・日用品","靴下",9900196,3,398,1194
173199,2025-09-14,"コンビニウェア・日用品","靴下",9900208,3,198,594
173205,2025-09-25,"日配品・冷凍食品","カップアイス",9901081,1,215,215
173211,2025-09-16,"コーヒー","ブレンドコーヒー",9900236,1,115,115
173211,2025-09-17,"コーヒー","ブレンドコーヒー",9907606,2,132,264
173211,2025-09-17,"コーヒー","ブレンドコーヒー",9906397,1,176,176
173212,2025-09-27,"飲料・お酒","清涼飲料",9904766,1,185,185
173214,2025-09-01,"お弁当・おむすび","こだわり弁当",9908762,1,228,228
173214,2025-09-01,"コンビニウェア・日用品","靴下",9901988,1,172,172
173215,2025-09-02,"飲料・お酒","チューハイ",9905553,1,211,211
173215,2025-09-02,"パン・デザート","ケーキ",9903641,1,560,560
173215,2025-09-02,"コンビニウェア・日用品","靴下",9914366,2,803,1606
173215,2025-09-08,"飲料・お酒","ハイボール",9907656,1,176,176
173215,2025-09-10,"飲料・お酒","清涼飲料",9905546,2,489,978
173215,2025-09-17,"お弁当・おむすび","直巻きおにぎり",9916557,1,100,100
173215,2025-09-17,"日配品・冷凍食品","カップアイス",9918608,1,445,445
173215,2025-09-23,"コンビニウェア・日用品","ノート",9901217,1,546,546
173223,2025-09-04,"飲料・お酒","ハイボール",9914065,5,369,1845
173223,2025-09-04,"飲料・お酒","清涼飲料",9900295,1,190,190
173223,2025-09-04,"飲料・お酒","清涼飲料",9900303,1,424,424
173223,2025-09-04,"飲料・お酒","清涼飲料",9900475,1,290,290
173223,2025-09-04,"パン・デザート","ケーキ",9901010,1,123,123
173223,2025-09-04,"日配品・冷凍食品","カップアイス",9900742,5,290,1450
173223,2025-09-04,"コンビニウェア・日用品","靴下",9900171,1,159,159
173223,2025-09-16,"飲料・お酒","清涼飲料",9931801,1,118,118
173223,2025-09-16,"飲料・お酒","清涼飲料",9941292,1,118,118
173223,2025-09-16,"飲料・お酒","清涼飲料",9941293,1,118,118
173223,2025-09-16,"飲料・お酒","清涼飲料",9921757,1,118,118
173223,2025-09-24,"飲料・お酒","天然水",9900767,5,320,1600
173223,2025-09-24,"飲料・お酒","清涼飲料",9905345,2,934,1868
173223,2025-09-24,"飲料・お酒","清涼飲料",9900299,1,171,171
173223,2025-09-24,"飲料・お酒","清涼飲料",9905341,2,111,222
173226,2025-09-09,"お弁当・おむすび","直巻きおにぎり",9901397,1,104,104
173226,2025-09-09,"お弁当・おむすび","直巻きおにぎり",9900044,1,105,105
173226,2025-09-09,"パン・デザート","プリン",9919506,1,475,475
173226,2025-09-10,"パン・デザート","プリン",9910814,1,313,313
173226,2025-09-13,"ホットスナック","チキン",9903230,1,176,176
173226,2025-09-17,"パン・デザート","プリン",9916047,1,136,136
173226,2025-09-17,"日配品・冷凍食品","カップアイス",9910882,1,231,231
173233,2025-09-03,"お弁当・おむすび","ボリューム丼",9904622,1,193,193
173233,2025-09-03,"お弁当・おむすび","ボリューム丼",9910180,1,263,263
173233,2025-09-03,"ホットスナック","チキン",9900655,3,431,1293
173233,2025-09-03,"飲料・お酒","清涼飲料",9901155,2,180,360
173233,2025-09-03,"日配品・冷凍食品","カップアイス",9903079,1,328,328
173233,2025-09-03,"コンビニウェア・日用品","靴下",9900643,1,110,110
173233,2025-09-22,"お弁当・おむすび","定番弁当",9902277,2,198,396
173233,2025-09-22,"飲料・お酒","清涼飲料",9940504,1,304,304
173233,2025-09-22,"お弁当・おむすび","定番弁当",9908597,1,680,680
173233,2025-09-22,"コンビニウェア・日用品","靴下",9901834,1,398,398
173233,2025-09-22,"コンビニウェア・日用品","ノート",9904782,2,143,286
173233,2025-09-28,"飲料・お酒","清涼飲料",9901155,1,169,169
173236,2025-09-17,"コンビニウェア・日用品","靴下",9900171,1,155,155
173236,2025-09-24,"パン・デザート","パフェ",9900449,2,285,570
173243,2025-09-20,"コンビニウェア・日用品","靴下",9908383,1,527,527
173243,2025-09-20,"コンビニウェア・日用品","靴下",9913532,1,470,470
173246,2025-09-01,"お弁当・おむすび","定番弁当",9902281,1,180,180
173246,2025-09-04,"飲料・お酒","清涼飲料",9906222,5,293,1465
173246,2025-09-04,"お弁当・おむすび","定番弁当",9910433,1,210,210
173246,2025-09-04,"パン・デザート","プリン",9941314,1,770,770
173246,2025-09-29,"お弁当・おむすび","ボリューム丼",9901164,2,680,1360
173246,2025-09-29,"ホットスナック","チキン",9909875,5,116,580
173247,2025-09-22,"お弁当・おむすび","ガツうまおにぎり",9906488,1,150,150
173247,2025-09-22,"パン・デザート","菓子パン",9906492,1,180,180
173247,2025-09-22,"コンビニウェア・日用品","ノート",9904761,2,201,402
173247,2025-09-22,"コンビニウェア・日用品","ノート",9900385,3,102,306
173250,2025-09-16,"飲料・お酒","清涼飲料",9900299,1,180,180
173253,2025-09-08,"飲料・お酒","缶コーヒー",9901537,2,313,626
173253,2025-09-08,"コーヒー","アイスコーヒー",9904893,2,110,220
173253,2025-09-08,"パン・デザート","サンドイッチ",9900277,2,847,1694
173253,2025-09-08,"コンビニウェア・日用品","靴下",9908526,2,154,308
173253,2025-09-17,"ホットスナック","中華まん",9904340,1,198,198
173253,2025-09-17,"パン・デザート","ケーキ",9901010,1,115,115
173258,2025-09-12,"日配品・冷凍食品","カップアイス",9916584,1,555,555
173261,2025-09-01,"パン・デザート","惣菜パン",9905361,5,348,1740
173261,2025-09-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
173261,2025-09-21,"コーヒー","ブレンドコーヒー",9903216,2,144,288
173264,2025-09-02,"お弁当・おむすび","定番弁当",9902272,1,300,300
173264,2025-09-14,"ホットスナック","チキン",9910812,5,184,920
173264,2025-09-14,"パン・デザート","ケーキ",9907195,4,580,2320
173264,2025-09-16,"お弁当・おむすび","定番弁当",9902272,1,300,300
173264,2025-09-22,"ホットスナック","チキン",9910812,5,184,920
173268,2025-09-04,"飲料・お酒","清涼飲料",9900416,2,456,912
173269,2025-09-22,"パン・デザート","タルト",9914752,1,140,140
173269,2025-09-22,"日配品・冷凍食品","カップアイス",9906674,1,180,180
173273,2025-09-20,"お弁当・おむすび","直巻きおにぎり",9904860,4,363,1452
173273,2025-09-20,"お弁当・おむすび","直巻きおにぎり",9921966,4,363,1452
173273,2025-09-20,"お弁当・おむすび","直巻きおにぎり",9907966,4,363,1452
173273,2025-09-20,"飲料・お酒","ハイボール",9941347,1,304,304
173273,2025-09-20,"パン・デザート","パフェ",9902991,1,198,198
173274,2025-09-08,"お弁当・おむすび","定番弁当",9902277,1,198,198
173274,2025-09-08,"パン・デザート","惣菜パン",9905458,1,696,696
173274,2025-09-08,"コンビニウェア・日用品","靴下",9901388,1,745,745
173281,2025-09-02,"ホットスナック","チキン",9903772,1,106,106
173281,2025-09-02,"飲料・お酒","清涼飲料",9901006,1,292,292
173281,2025-09-02,"コーヒー","アイスコーヒー",9900954,1,147,147
173281,2025-09-02,"日配品・冷凍食品","カップアイス",9908279,5,247,1235
173285,2025-09-08,"ホットスナック","チキン",9908004,5,116,580
173285,2025-09-13,"ホットスナック","中華まん",9910677,3,192,576
173285,2025-09-13,"ホットスナック","中華まん",9916524,3,171,513
173285,2025-09-13,"パン・デザート","プリン",9900189,1,283,283
173285,2025-09-13,"コンビニウェア・日用品","靴下",9900171,1,151,151
173285,2025-09-13,"日配品・冷凍食品","カップアイス",9900230,1,274,274
173285,2025-09-28,"コンビニウェア・日用品","靴下",9905571,2,690,1380
173290,2025-09-17,"パン・デザート","パフェ",9900706,1,582,582
173291,2025-09-26,"ホットスナック","チキン",9910321,1,141,141
173291,2025-09-26,"日配品・冷凍食品","カップアイス",9906504,2,608,1216
173295,2025-09-29,"パン・デザート","プリン",9941420,1,462,462
173295,2025-09-29,"日配品・冷凍食品","冷凍野菜・フルーツ",9937710,1,504,504
173295,2025-09-29,"日配品・冷凍食品","バーアイス",9916247,1,842,842
173301,2025-09-13,"飲料・お酒","缶ビール",9917341,2,342,684
173301,2025-09-13,"パン・デザート","惣菜パン",9934361,2,597,1194
173301,2025-09-13,"パン・デザート","惣菜パン",9911091,2,115,230
173301,2025-09-13,"日配品・冷凍食品","カップアイス",9906672,2,569,1138
173301,2025-09-13,"日配品・冷凍食品","カップアイス",9938957,2,569,1138
173301,2025-09-13,"コンビニウェア・日用品","傘",9905159,1,228,228
173301,2025-09-13,"日配品・冷凍食品","カップアイス",9903970,2,569,1138
173302,2025-09-21,"パン・デザート","パフェ",9900607,1,320,320
173303,2025-09-02,"お弁当・おむすび","ボリューム丼",9937752,1,113,113
173303,2025-09-02,"パン・デザート","惣菜パン",9918019,2,520,1040
173303,2025-09-02,"パン・デザート","ケーキ",9901010,2,123,246
173303,2025-09-02,"コンビニウェア・日用品","靴下",9902818,2,908,1816
173303,2025-09-02,"コンビニウェア・日用品","靴下",9901831,1,700,700
173303,2025-09-02,"日配品・冷凍食品","カップアイス",9906832,1,107,107
173303,2025-09-02,"日配品・冷凍食品","カップアイス",9905471,1,478,478
173303,2025-09-02,"日配品・冷凍食品","カップアイス",9906714,1,280,280
173303,2025-09-02,"コーヒー","ブレンドコーヒー",9900450,1,94,94
173303,2025-09-11,"飲料・お酒","チューハイ",9904010,1,320,320
173303,2025-09-11,"パン・デザート","シュークリーム",9918177,2,100,200
173303,2025-09-11,"日配品・冷凍食品","カップアイス",9901963,2,113,226
173303,2025-09-24,"日配品・冷凍食品","カップアイス",9900388,5,169,845
173303,2025-09-24,"日配品・冷凍食品","カップアイス",9901963,2,113,226
173303,2025-09-24,"日配品・冷凍食品","カップアイス",9904282,2,925,1850
173304,2025-09-03,"お弁当・おむすび","定番弁当",9924810,1,355,355
173304,2025-09-03,"パン・デザート","どら焼き",9941435,1,661,661
173304,2025-09-03,"パン・デザート","どら焼き",9941434,1,870,870
173304,2025-09-23,"パン・デザート","シュークリーム",9939301,1,184,184
173304,2025-09-23,"パン・デザート","シュークリーム",9915650,1,184,184
173304,2025-09-23,"パン・デザート","パフェ",9903412,6,270,1620
173304,2025-09-23,"日配品・冷凍食品","カップアイス",9900729,3,385,1155
173307,2025-09-15,"パン・デザート","シュークリーム",9902309,1,290,290
173307,2025-09-15,"コーヒー","アイスコーヒー",9911163,1,114,114
173307,2025-09-15,"パン・デザート","ケーキ",9902775,1,109,109
173307,2025-09-15,"コーヒー","アイスコーヒー",9907201,1,138,138
173307,2025-09-15,"パン・デザート","ケーキ",9904295,1,150,150
173307,2025-09-18,"ホットスナック","チキン",9900351,1,359,359
173307,2025-09-18,"ホットスナック","チキン",9900824,2,359,718
173308,2025-09-04,"日配品・冷凍食品","カップアイス",9900884,1,98,98
173308,2025-09-18,"お弁当・おむすび","ボリューム丼",9919247,2,690,1380
173308,2025-09-30,"ホットスナック","中華まん",9904289,1,250,250
173308,2025-09-30,"飲料・お酒","清涼飲料",9900184,3,390,1170
173309,2025-09-12,"パン・デザート","パフェ",9900707,1,297,297
173309,2025-09-12,"日配品・冷凍食品","カップアイス",9903642,1,142,142
173311,2025-09-08,"ホットスナック","中華まん",9901665,1,424,424
173312,2025-09-18,"パン・デザート","ケーキ",9901083,1,144,144
173312,2025-09-18,"日配品・冷凍食品","カップアイス",9902968,1,100,100
173316,2025-09-08,"コーヒー","アイスコーヒー",9911750,5,260,1300
173316,2025-09-08,"日配品・冷凍食品","カップアイス",9900742,1,239,239
173316,2025-09-21,"日配品・冷凍食品","カップアイス",9900230,1,288,288
173316,2025-09-21,"コンビニウェア・日用品","靴下",9901727,1,109,109
173316,2025-09-28,"お弁当・おむすび","ドリア",9908613,5,868,4340
173317,2025-09-04,"コンビニウェア・日用品","靴下",9901543,1,495,495
173317,2025-09-08,"お弁当・おむすび","直巻きおにぎり",9901412,1,495,495
173317,2025-09-24,"コンビニウェア・日用品","靴下",9900644,7,460,3220
173317,2025-09-24,"コンビニウェア・日用品","靴下",9900557,4,886,3544
173317,2025-09-28,"コンビニウェア・日用品","靴下",9901543,1,495,495
173330,2025-09-23,"コンビニウェア・日用品","靴下",9906873,1,440,440
173332,2025-09-09,"飲料・お酒","清涼飲料",9903568,1,222,222
173332,2025-09-09,"日配品・冷凍食品","カップアイス",9903548,2,630,1260
173332,2025-09-09,"コンビニウェア・日用品","靴下",9915397,1,429,429
173332,2025-09-23,"飲料・お酒","清涼飲料",9923138,3,252,756
173332,2025-09-23,"お弁当・おむすび","惣菜おにぎり",9925178,2,346,692
173332,2025-09-23,"日配品・冷凍食品","冷凍スイーツ",9929163,1,141,141
173332,2025-09-23,"日配品・冷凍食品","カップアイス",9900318,1,85,85
173337,2025-09-03,"パン・デザート","シュークリーム",9900227,4,650,2600
173337,2025-09-11,"お弁当・おむすび","ガツうまおにぎり",9900307,1,288,288
173337,2025-09-11,"パン・デザート","ケーキ",9900222,1,69,69
