C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39
-3.830,-0.367,-2.653,-2.504,-2.412,-0.395,-1.451,-4.791,-1.544,-2.563,1.267,-1.078,-2.118,3.105,-2.809,-0.854,1.054,4.861,-2.052,-0.316,-1.829,-0.989,-2.146,1.533,-2.614,-0.773,-1.526,-2.999,0.500,-1.717,4.263,0.121,-1.673,-3.243,0.460,-1.431,-2.206,-3.504,-1.084
-1.413,-2.165,3.476,2.498,-4.135,-2.568,-2.895,-3.516,-1.304,0.743,-2.967,0.870,-1.725,-0.111,-2.450,-1.746,-3.231,-5.286,1.370,-2.469,-2.904,-0.489,-1.678,-5.780,2.653,-0.201,-1.855,0.942,-4.339,-2.406,-2.009,-0.649,-2.338,-4.112,-1.959,-1.088,1.178,-2.843,-2.739
-5.935,4.360,-5.328,-4.845,-4.786,-2.244,-3.846,-5.055,-4.409,-3.250,0.209,0.288,-3.875,1.131,-5.400,-1.470,5.594,4.546,-5.220,4.972,2.107,-1.416,-6.039,3.811,-6.118,3.122,3.795,-4.378,-3.115,3.482,1.692,1.755,4.237,-2.518,3.362,4.964,-5.953,-4.475,4.465
3.827,-2.083,-5.437,-2.643,3.783,3.299,1.406,3.177,-7.005,-3.473,2.872,0.329,4.754,-3.997,2.958,0.190,-2.003,2.347,-5.655,-2.906,-0.315,-4.921,-3.901,0.611,-5.276,-3.247,-2.910,-5.361,-0.737,-2.453,-0.046,-0.954,-1.808,5.059,-2.764,-4.662,4.697,4.292,-2.322
-3.008,1.985,0.230,-0.970,-1.190,-1.433,-1.575,-1.624,-1.571,2.714,-4.404,1.270,-1.789,-0.479,-3.244,3.200,-0.514,-5.183,0.286,0.055,1.502,-3.719,0.898,-4.488,1.560,0.549,0.891,0.230,-2.276,2.404,0.925,0.657,3.773,-2.372,2.673,3.022,-0.171,-2.831,3.169
0.235,-1.011,0.957,0.565,-0.419,0.212,-0.088,-0.344,1.437,0.840,1.196,-0.916,-2.452,0.711,0.972,-0.337,-0.136,0.451,1.231,-0.612,1.498,1.375,1.434,-0.789,3.664,0.313,1.105,1.937,1.672,-0.626,1.193,-0.416,-2.944,1.353,-1.502,-2.383,-2.061,0.013,-0.820
-1.916,0.237,4.083,2.200,-0.091,-2.057,-0.167,1.252,4.424,3.237,-8.919,0.719,-0.289,1.064,-0.448,2.550,-0.869,-9.385,2.917,-0.178,3.851,-3.008,2.390,-9.391,1.647,-1.632,-0.288,2.814,-5.080,1.845,-1.053,0.065,1.070,-3.052,1.744,-0.508,-3.002,-2.807,1.468
-1.967,3.078,2.166,2.740,-4.821,-0.733,-0.208,2.112,2.497,3.351,-2.290,-2.525,-4.239,2.102,-0.924,-2.996,0.713,-4.013,1.281,-0.100,-2.178,0.095,2.601,-0.315,4.263,0.115,-0.432,2.531,1.407,-3.617,0.315,0.473,-1.778,0.603,0.581,1.852,-0.205,-1.221,0.806
-1.340,-1.659,4.198,1.081,-0.921,-4.704,-2.176,-0.605,3.999,2.055,-0.579,-3.918,-1.090,-3.274,1.697,-1.775,-2.662,-0.090,4.362,-1.178,-2.240,2.500,1.362,-1.998,3.015,-1.065,-0.424,3.300,1.311,-2.624,-5.398,-4.610,-0.688,0.317,-2.560,0.343,0.463,-0.924,-3.334
-3.344,3.351,-5.691,-3.846,-3.297,-3.178,-3.661,-3.201,-5.209,-5.729,-2.838,-2.591,-3.140,-1.293,-2.780,-3.063,0.289,-5.795,-3.911,4.098,-2.562,-6.006,-4.199,-2.840,-4.239,2.955,0.792,-5.583,-7.850,0.103,-1.163,-0.843,0.536,-3.100,1.545,1.209,-2.230,-3.052,-0.812
1.166,-3.648,1.221,1.169,2.183,-1.663,-0.527,2.478,0.917,2.254,-5.549,1.494,2.363,-2.447,1.454,1.730,-4.783,-8.684,2.620,-4.474,0.004,-3.231,1.783,-6.675,3.373,-3.409,-2.856,0.889,-3.672,-1.170,-2.075,-4.995,-2.630,0.537,-2.452,-2.341,-0.306,0.987,-3.079
-3.133,1.793,-0.492,0.281,-3.637,-0.017,-2.336,-1.816,0.508,-2.645,2.637,-0.954,-4.514,1.941,-0.775,-2.410,-0.291,0.566,-1.664,3.373,-4.634,0.131,0.408,3.193,-1.014,1.139,-1.270,0.921,2.116,-2.340,-1.108,3.736,-1.244,-1.727,-0.122,-2.733,-0.575,-4.652,-1.334
0.365,0.327,1.685,5.162,2.176,5.647,4.427,4.704,3.844,3.597,-4.205,-1.235,5.427,5.552,1.666,-2.263,-2.195,-3.603,3.034,-1.597,-1.343,2.776,6.953,-1.977,5.135,-0.314,-3.464,3.652,-0.249,-3.843,2.792,2.123,-2.439,3.212,-0.673,-3.905,3.403,2.293,-1.573
1.667,6.225,-2.719,-2.994,5.540,3.468,5.030,6.131,-1.566,-0.230,0.673,1.483,3.109,1.936,5.095,-0.158,5.187,4.140,-0.772,5.228,-1.145,1.817,0.194,3.089,1.812,8.120,4.957,2.215,1.076,5.347,1.434,1.812,4.861,2.189,7.215,6.926,0.264,3.573,5.356
4.627,3.351,-2.492,-1.104,0.076,2.841,1.670,3.050,-1.311,-0.349,-0.914,2.759,0.734,-0.461,-0.478,1.001,3.660,-0.810,-0.407,4.956,2.425,-2.267,-3.045,-2.767,-0.879,3.484,3.496,-0.043,-1.983,4.707,1.152,1.827,3.743,1.789,5.941,1.440,3.597,1.781,4.794
1.226,-4.224,-1.791,-0.388,0.195,-2.135,-0.865,1.733,-0.724,-0.392,1.530,1.611,-2.364,-5.148,-1.737,0.698,-6.604,2.262,1.246,-5.365,3.558,0.970,-2.678,1.969,-0.621,-5.318,-6.330,-1.510,0.288,-4.367,-1.099,-1.173,-4.582,1.058,-6.177,-5.858,1.035,1.419,-2.511
-0.722,2.474,-5.102,-5.217,4.737,-0.331,-1.135,3.271,-4.709,-5.671,-4.184,1.604,2.368,-2.184,-0.506,0.667,1.235,-3.692,-6.702,3.318,-0.757,-7.329,-4.476,-2.394,-4.599,1.388,0.298,-9.541,-7.620,1.905,-4.099,-2.740,-0.069,1.700,0.950,2.546,2.441,-0.194,1.471
-2.235,2.345,0.801,1.975,-5.051,-0.428,0.151,-2.717,-0.057,-0.304,-1.826,1.932,0.333,0.853,-2.175,1.606,1.240,-1.038,0.506,4.269,0.237,-1.114,-0.320,-1.098,0.490,2.954,3.251,0.422,-0.019,5.186,3.192,3.818,2.281,-2.914,5.512,0.171,-1.343,-2.430,1.429
0.454,1.920,0.290,-1.167,0.392,1.917,1.556,2.649,-0.585,-0.238,-3.900,3.342,0.119,0.967,-1.782,4.865,1.133,-2.590,0.392,-2.280,3.860,-2.472,-0.197,-2.757,2.289,-1.138,-2.369,-1.690,-2.148,3.267,3.566,0.480,1.257,0.738,0.759,-1.280,1.260,1.126,2.072
0.362,3.918,1.140,0.397,0.195,-0.303,0.308,1.831,1.180,2.540,1.791,7.300,1.527,-1.693,-4.562,3.585,4.524,0.337,0.285,0.728,6.144,-0.951,-0.480,0.062,-0.412,1.843,6.206,2.674,3.598,6.973,-1.116,1.867,3.233,-0.339,3.374,2.804,2.287,0.799,6.983
0.676,-1.184,-0.802,0.244,-0.042,-0.550,-0.984,3.520,0.039,1.287,3.941,-0.345,1.570,-3.395,1.664,1.680,0.485,4.864,0.222,-3.240,-0.615,3.068,-1.424,2.035,-1.093,-3.589,-0.759,-1.195,1.519,-0.479,-3.290,-0.408,-1.276,1.592,-0.542,-1.233,0.720,-1.147,-1.648
0.537,-3.385,1.407,-1.445,-2.713,-2.632,-0.043,-2.003,1.086,-1.082,6.920,-0.856,-0.605,-0.967,-0.320,-0.574,0.513,3.211,-1.553,-1.536,-1.737,3.377,-1.236,3.460,1.483,1.239,-1.076,0.040,2.843,-1.751,0.156,0.595,-0.712,-0.239,1.355,2.103,-3.340,-3.122,-0.091
-3.032,1.539,0.484,1.221,-0.360,-2.096,-0.045,-2.177,1.869,0.331,1.601,4.263,-2.873,0.798,-0.041,2.743,-0.550,0.412,3.145,0.943,1.297,0.091,0.490,-0.130,2.735,0.513,-1.566,2.265,3.545,2.051,1.508,-0.315,0.263,-2.348,0.250,-0.683,-2.097,-1.274,2.076
1.040,2.588,-1.437,-2.421,-1.446,0.862,0.748,-1.201,-1.186,-0.391,4.414,-1.522,0.395,3.705,-0.218,-0.761,0.636,7.546,-0.949,2.420,0.406,3.638,-0.798,3.847,-2.474,0.634,1.586,-0.738,1.653,1.481,0.844,2.518,1.615,-2.711,2.647,0.615,-2.597,-1.407,0.398
-0.702,-2.957,1.970,1.726,2.783,-1.547,0.046,2.844,0.875,-0.204,-0.267,2.559,1.776,-2.906,0.037,2.480,-3.051,-3.065,1.207,-2.158,1.407,-0.306,0.320,-3.646,2.765,-2.010,0.774,1.164,-0.896,0.230,-2.658,-1.868,-1.238,0.874,-0.849,-1.995,3.143,-1.299,-0.091
-3.340,8.478,-3.539,-2.304,-0.826,-3.108,-0.960,0.458,-4.446,-3.349,0.420,4.852,-1.144,-1.763,-1.760,0.832,10.059,-0.948,-3.858,7.222,2.186,-1.616,-5.093,-1.644,-1.476,8.448,5.456,-2.701,-5.262,8.442,-2.427,-0.474,9.043,-0.876,8.267,8.167,-1.303,0.407,9.524
-2.597,-0.359,2.209,3.237,-3.248,-4.335,-4.928,-3.105,5.383,3.785,6.554,-1.298,-3.775,0.710,-5.251,-0.755,0.339,3.623,5.495,-0.667,-0.781,7.758,5.363,5.234,1.934,-1.481,-1.937,3.640,6.383,-1.272,-3.476,-2.463,-3.578,-3.014,-1.882,0.005,-5.900,-4.107,-2.172
2.047,0.422,1.639,-0.244,5.901,3.396,3.858,5.801,0.332,3.217,-2.001,4.786,6.312,-0.890,4.409,1.929,1.527,-0.698,-0.288,0.723,3.857,0.881,0.011,-2.436,-0.331,1.433,1.388,0.442,-2.303,4.032,-1.739,-0.194,0.930,5.466,1.216,2.220,2.834,6.730,3.184
0.317,-3.450,-0.856,2.720,-1.239,-2.513,-0.797,-0.919,2.158,1.839,-2.955,-4.448,-1.436,-1.304,-1.368,-6.765,-2.485,-3.944,1.210,-0.138,-6.433,-1.476,2.068,-3.221,2.117,-1.909,-3.033,2.028,-0.468,-6.618,-1.785,-0.161,-3.131,-1.603,-0.801,-1.735,-2.090,0.281,-5.467
-1.554,0.789,-2.059,0.720,-2.981,-6.273,-5.460,-3.754,0.316,0.566,2.023,-0.868,-2.765,-3.671,-3.184,0.516,1.029,0.235,-0.724,0.488,0.152,0.627,-3.540,0.567,-2.327,0.704,-0.024,-0.244,-0.860,-2.287,-3.753,-5.227,0.073,-3.773,-1.539,0.734,-4.688,-3.388,2.683
0.318,3.551,-2.395,-0.776,2.785,3.606,3.831,-1.059,-4.197,-4.940,2.918,-0.358,1.871,5.992,1.479,3.041,4.460,-0.875,-5.014,5.166,1.795,-2.505,-4.125,1.090,-1.518,3.623,3.341,-4.844,-2.059,6.719,7.108,0.067,3.512,-1.307,5.130,5.893,-0.270,1.440,2.977
-0.182,0.961,1.190,2.169,0.810,4.453,3.769,-0.570,-3.103,0.161,4.669,-0.076,0.029,6.842,-0.068,-0.602,-0.230,2.688,-2.000,-0.058,0.695,2.771,-0.328,3.109,2.376,0.357,-2.681,-1.142,2.089,-0.066,4.716,5.634,1.960,0.196,0.534,1.758,-0.680,0.469,0.640
-2.805,0.298,-2.035,-0.156,-0.888,-2.412,-1.793,0.539,-2.509,-1.163,-4.791,3.694,-0.475,-3.944,-0.369,2.182,1.456,-5.153,-3.623,4.156,2.885,-5.971,-1.553,-7.107,-0.311,2.739,3.549,-2.519,-5.211,4.453,-0.901,-3.152,-1.452,0.593,-0.535,2.366,0.791,0.870,2.479
0.030,4.470,5.880,1.800,-0.833,3.233,3.906,-0.221,1.760,3.222,-1.518,3.568,0.194,4.280,1.605,0.713,2.443,-1.447,4.817,4.884,1.702,2.402,2.204,-2.522,1.290,2.338,3.271,3.263,0.265,3.005,5.585,5.299,1.196,0.139,0.819,2.192,-0.166,-1.304,4.560
-1.335,7.431,-0.478,-2.608,-0.382,-0.851,-1.360,-0.976,-3.178,-2.522,-1.500,2.580,-1.826,-0.828,-1.355,-0.095,6.168,-2.286,-3.266,4.655,0.456,-3.780,0.188,-3.876,-2.577,7.379,6.795,0.085,-3.013,4.572,0.332,1.039,5.428,-0.466,4.283,5.562,-1.718,-3.287,7.230
2.075,0.165,-7.154,-6.672,1.099,0.646,-1.358,3.021,-5.352,-5.812,3.940,-6.342,4.109,-2.156,1.021,-1.730,-0.208,1.880,-6.363,0.265,-5.560,-3.985,-7.800,2.507,-5.362,-0.851,-3.020,-6.886,-3.230,-3.906,-4.918,-3.569,-1.957,4.245,0.353,-3.789,1.662,2.874,-4.592
0.703,1.510,1.203,1.954,0.842,3.726,4.321,1.920,1.396,3.237,4.911,-3.869,0.944,5.865,1.438,-1.166,1.018,3.689,-0.680,2.052,0.592,2.260,0.933,2.023,-0.437,2.390,2.757,-0.009,4.487,-0.592,4.373,3.367,2.111,0.322,2.841,1.499,0.932,-0.042,1.991
-1.608,3.454,4.190,2.819,-0.254,-0.364,-0.930,-1.065,3.050,3.020,1.517,-0.651,-1.458,1.145,-1.488,0.604,4.714,1.014,0.751,5.272,2.061,3.075,4.217,3.137,4.122,3.588,2.335,1.934,4.891,4.654,-0.610,1.329,9.266,-0.076,2.328,4.949,-1.751,-2.291,4.139
3.077,-0.264,6.171,3.645,3.792,1.373,0.336,0.710,7.048,4.480,1.056,5.551,0.026,-1.838,3.823,4.898,-0.396,-1.199,4.114,0.499,4.867,5.474,5.196,1.883,3.101,0.457,0.968,4.696,3.739,4.362,-2.932,0.568,1.499,0.957,-0.162,1.055,1.545,3.136,3.755
2.293,-1.504,3.313,3.183,-0.433,1.424,2.531,1.549,3.301,-0.038,4.178,-3.985,5.491,-3.990,3.270,-4.331,1.535,5.962,1.562,2.769,-3.190,5.115,-0.266,4.576,1.006,2.076,-1.604,-0.527,4.429,-1.713,1.078,-0.160,1.101,6.510,0.644,-0.650,3.340,2.903,-2.835
-2.516,-0.692,-3.647,-3.704,0.537,-1.324,-1.117,-0.751,-4.192,-0.974,-3.377,-1.191,-1.232,-0.867,-1.365,0.035,2.659,-3.218,-2.127,0.560,-1.604,-4.980,-5.982,-1.602,-5.775,-1.097,3.463,-3.317,-5.417,-0.585,-1.254,1.557,0.464,-1.173,1.205,3.623,-1.997,-1.435,1.479
-1.728,-1.454,-4.553,-4.132,0.960,0.346,-4.289,0.264,-3.571,-4.088,-3.295,1.974,-0.527,-0.252,-1.074,-0.402,0.493,-4.620,-2.799,-0.208,0.142,-5.382,-4.235,-2.213,-2.552,-1.122,0.943,-5.194,-6.251,1.665,-2.441,-3.441,-0.092,-1.988,0.488,1.640,-1.198,0.679,-0.697
6.696,-2.449,0.613,-0.273,7.053,7.941,11.216,4.910,-0.017,0.273,1.629,3.005,6.132,5.453,4.397,0.451,-1.979,1.291,2.705,-1.692,1.116,2.762,-1.219,1.574,-1.199,0.055,-2.330,-1.418,-0.723,-0.057,5.970,5.430,-0.605,8.548,-0.264,-4.167,7.160,6.034,-0.679
1.443,2.551,-3.258,-2.303,-2.913,-1.892,0.061,-0.088,-3.367,-4.634,1.254,-3.582,-2.115,-0.089,1.448,0.731,-1.548,0.261,-5.569,-1.997,-0.522,-2.936,-6.365,2.065,-3.436,-2.712,0.570,-4.514,-2.645,-1.258,-3.247,-0.627,0.618,1.873,-0.813,1.646,0.197,0.493,-0.731
-3.938,-3.189,3.251,2.117,-2.659,-4.880,-4.115,-3.147,2.271,-0.379,1.124,0.803,-1.993,0.067,-3.581,1.143,-1.423,2.366,2.057,1.374,1.738,3.887,-0.563,2.682,-0.081,2.379,-1.236,2.229,1.437,1.398,-2.230,-4.052,1.775,-5.672,-0.504,0.964,-2.459,-4.160,0.404
-0.821,-1.299,1.504,0.660,-0.831,4.324,5.309,-1.939,3.478,0.232,2.003,-0.305,1.993,4.480,1.174,-2.517,-1.984,2.982,0.111,-2.336,-0.662,4.429,3.046,3.318,0.975,0.591,-3.180,5.980,3.024,-1.217,8.990,7.923,-1.275,2.282,-3.057,-0.521,-3.239,-1.418,-3.294
-2.020,5.114,-1.400,0.401,-0.404,-2.333,1.247,-1.264,2.108,-2.550,0.347,-3.768,-2.190,0.273,-0.114,-4.008,3.182,0.067,-1.142,1.948,-2.907,-1.185,0.289,-1.296,0.173,1.911,-1.181,-1.452,-0.020,-0.677,2.540,-0.731,2.406,0.116,1.893,0.811,-0.317,-3.360,-0.933
0.440,-3.402,2.177,0.198,1.503,5.607,6.012,-0.969,2.208,1.767,-0.357,-3.538,1.266,6.496,0.540,-1.930,-0.224,0.991,2.306,0.010,-2.597,0.526,-0.026,2.403,0.031,-0.727,0.559,0.633,2.954,-0.696,7.058,7.488,2.612,0.224,-0.909,0.000,1.021,3.077,-3.623
1.944,-1.709,3.589,3.896,0.990,-1.671,1.101,1.177,3.428,1.196,-2.041,-4.824,0.259,-1.212,-0.732,-5.860,-1.070,-0.623,4.260,-0.821,-6.891,0.348,1.174,-1.587,1.262,0.590,0.043,2.186,2.193,-5.222,0.041,-3.324,-1.019,-0.689,0.303,-3.298,2.909,1.430,-4.712
-1.002,2.521,-3.844,-3.500,0.699,-3.547,-2.796,2.186,-4.722,-3.450,-2.069,-3.222,0.756,-5.607,1.456,-0.836,3.500,-0.515,-4.794,1.704,-2.113,-5.447,-1.176,-0.086,-1.571,4.375,2.637,-6.991,-2.379,1.516,-5.184,-4.395,5.249,0.281,4.178,3.979,0.390,-0.540,1.663
2.170,-0.577,-2.794,-0.287,4.679,3.115,-0.127,0.786,-2.732,0.523,-0.371,1.970,1.665,-2.396,2.092,-0.518,-0.213,0.728,-0.710,0.994,2.512,0.224,-0.684,1.366,-3.646,-1.063,-1.193,-2.719,-2.238,0.183,-0.090,-0.645,-0.547,2.222,-1.613,-1.289,2.505,4.499,0.515
-5.067,0.942,2.637,0.912,-3.677,-0.098,-3.311,-1.820,1.762,0.772,0.597,-0.922,-4.018,1.860,-3.978,-2.130,-0.324,-2.368,0.193,2.023,-0.736,1.196,1.545,-0.401,-0.134,0.929,3.176,3.001,0.092,-0.927,1.758,2.256,-3.263,-3.818,2.607,1.854,-3.372,-2.772,0.841
2.273,4.867,-2.471,1.304,3.314,5.373,4.284,2.712,-1.580,-0.079,3.296,-2.515,4.996,3.913,5.571,-1.024,3.714,1.736,1.037,3.715,0.048,0.337,-1.412,0.475,0.086,2.566,1.620,1.226,1.886,2.435,1.211,1.747,5.013,4.844,5.523,4.273,3.066,2.452,2.716
-2.389,-0.895,4.376,4.857,-4.494,-1.571,-2.467,-2.113,4.654,2.640,-6.495,-3.156,-6.524,1.457,-2.019,-1.753,-0.049,-4.438,2.220,-3.465,-1.392,-0.154,4.428,-4.337,3.721,-2.420,-1.400,3.396,-0.553,-2.963,1.751,0.998,-3.665,-5.722,-2.745,-2.694,-3.130,-1.407,-3.830
0.386,-2.334,-0.702,1.042,1.863,-0.302,0.707,-0.979,-0.877,0.424,1.208,6.835,0.377,0.761,-0.276,6.550,-5.319,-1.416,0.566,-4.442,6.923,0.579,-0.735,-2.287,-0.122,-3.333,-7.458,0.165,-1.819,0.551,0.356,-0.421,-2.758,0.501,-4.954,-2.766,0.342,-1.884,1.900
-1.621,-2.136,-1.712,-4.307,-0.557,-6.498,-5.133,3.191,-3.754,-4.382,0.749,-5.108,-1.126,-7.193,0.365,-0.874,0.703,-1.339,0.201,-3.341,0.201,-1.651,-5.455,0.604,-4.199,-3.405,-2.756,-3.693,-4.290,-3.395,-6.438,-8.672,-2.609,-0.918,0.417,-3.662,-0.438,-3.301,-3.033
2.769,-4.398,1.150,4.945,2.007,-0.242,2.888,1.600,2.355,0.961,-1.526,0.138,1.494,-0.457,3.584,-1.121,-1.402,-3.342,1.812,-3.106,0.936,1.190,-0.161,-0.882,2.540,-4.296,-6.624,1.907,-0.559,-3.681,-0.763,-0.233,-4.228,0.811,-5.320,-5.512,2.219,0.832,-3.945
1.832,4.121,-2.437,-2.790,0.200,-0.350,-1.640,-1.732,-2.609,-0.766,-3.361,-2.331,1.231,-2.054,0.535,-6.657,2.735,-0.594,-0.573,5.225,-5.815,-2.232,-0.687,-2.922,-0.605,6.001,0.171,-2.916,-3.978,-0.305,-1.626,-2.760,2.412,-0.725,3.418,3.478,0.163,3.488,-0.780
-0.583,0.008,0.163,3.454,1.562,-0.055,1.754,1.687,1.951,2.392,-0.697,-1.317,-2.086,2.029,-2.753,-1.135,-0.393,1.806,-0.108,-0.375,-3.030,3.220,2.298,0.293,3.197,0.244,0.874,3.141,1.042,-1.307,1.077,2.893,-1.633,-0.109,0.117,0.605,-1.388,-1.728,-1.436
2.021,2.267,1.959,0.084,2.645,3.713,3.698,1.246,5.575,3.063,-0.931,1.032,0.593,2.081,0.203,2.791,2.183,3.288,1.487,3.568,1.752,2.991,4.551,1.271,3.324,3.493,3.437,3.492,3.874,3.611,2.356,4.661,1.068,2.570,1.911,0.350,1.528,3.213,3.050
0.120,-0.107,-2.683,-2.922,-0.333,1.838,3.410,-2.640,-2.177,-0.354,-1.370,-0.655,-1.798,2.190,0.944,-2.883,-0.812,-0.179,-0.745,-1.095,-2.252,-1.844,-1.495,-3.983,-3.254,-0.128,-1.409,-3.746,-4.603,-3.575,6.276,4.696,-2.189,0.408,-0.408,0.254,-0.218,-1.331,-0.474
0.661,2.575,3.679,1.568,-0.666,0.242,2.222,-0.707,1.804,-0.450,2.055,0.844,0.643,1.256,1.657,1.788,4.064,1.834,-1.195,3.284,2.209,0.987,-1.585,1.217,0.111,6.148,3.589,-0.710,2.160,3.139,2.980,-0.515,2.810,1.025,1.689,2.528,-0.162,0.661,4.993
-0.650,-0.138,2.269,3.325,1.386,-1.248,-0.050,-2.549,3.541,4.942,-2.825,0.599,0.115,2.599,-2.441,-0.322,-0.672,-3.323,3.359,-1.120,-0.115,0.602,4.613,-2.343,2.616,1.530,-1.314,5.244,1.852,-1.215,-2.007,-0.248,1.986,-0.574,-0.440,0.096,-1.636,-0.363,1.273
2.201,-2.317,3.290,4.696,0.188,-2.108,-1.931,-0.404,2.413,1.341,1.326,1.806,-2.266,-4.709,-1.694,0.215,0.019,-0.323,5.050,-0.496,6.138,3.387,2.000,4.227,0.873,-1.321,-3.064,2.536,3.954,0.729,-2.230,-2.417,-4.628,1.264,-0.785,-2.053,2.353,0.350,-0.014
1.049,-2.286,-1.959,-0.902,1.268,1.492,2.011,1.288,0.847,-2.198,-1.338,0.454,1.753,2.381,1.050,2.682,-3.050,-0.334,-2.766,-3.406,4.005,-2.486,0.185,1.859,-2.316,-1.790,-0.079,-0.757,0.422,0.799,-0.111,0.493,-2.841,0.118,-1.191,-1.188,0.111,3.373,-0.829
2.280,3.722,0.747,1.208,6.862,0.147,1.536,1.281,-3.046,0.395,2.822,3.052,1.926,-3.587,2.289,1.427,4.197,1.160,-1.253,2.397,3.035,-0.452,0.446,4.966,-0.046,6.514,3.755,-1.088,4.148,4.102,-3.455,-1.143,2.791,2.821,7.190,4.028,4.802,3.453,7.034
-2.491,1.733,3.133,4.269,1.085,-0.930,-1.840,-0.480,6.044,5.674,6.137,-1.613,-2.069,-0.797,-1.779,-0.523,1.482,4.771,6.812,1.294,0.850,8.616,2.918,3.186,7.020,2.694,0.434,5.050,7.058,-0.169,-2.884,0.999,-1.198,0.674,0.678,0.625,-2.133,0.405,1.254
3.351,-0.464,2.120,-0.875,3.126,4.663,3.886,3.987,0.886,1.643,-1.034,-2.150,0.958,0.179,5.207,-2.005,1.529,-3.611,2.858,4.234,-0.137,-1.798,-0.527,-1.169,-1.210,0.437,1.642,1.686,0.460,0.566,2.632,3.375,0.588,3.098,2.704,1.169,4.031,1.914,-0.056
-1.577,-1.750,1.860,2.415,-4.265,-0.241,0.237,-0.868,3.563,4.075,1.829,-1.869,-2.523,2.311,-2.132,-1.026,-4.867,-0.201,0.901,-5.236,-1.260,3.258,3.013,2.979,4.070,-3.859,-3.410,2.495,3.818,-3.122,3.519,2.616,-5.601,-4.464,-6.917,-2.090,0.924,-3.669,-6.220
-0.764,-0.780,0.928,-0.082,-0.428,-4.141,-4.666,-2.244,-1.777,-2.790,0.131,-1.904,0.089,-5.271,-0.712,-1.549,1.109,-3.113,-1.812,-2.127,-0.444,-3.481,-2.358,-4.284,-0.250,-1.477,-1.774,-0.750,-1.937,-2.377,-4.139,-6.629,-2.233,-0.475,-1.881,1.526,-1.585,0.878,-1.147
-0.720,-1.368,2.384,2.319,4.336,5.419,0.968,4.257,-0.182,-1.281,0.395,2.016,1.634,2.907,0.348,-0.325,1.180,-4.529,0.529,2.948,-1.151,-1.075,-0.089,-2.530,0.259,3.268,1.992,4.091,-0.368,2.741,1.734,1.646,0.503,1.442,2.944,4.095,0.732,3.433,0.906
-0.038,-3.045,-3.881,-2.578,-1.608,-0.876,-2.482,-0.788,-4.266,-3.739,0.382,-1.779,-0.209,-1.802,-0.329,-0.987,-4.557,1.715,-3.533,-2.819,-3.256,-1.563,-4.880,2.322,-6.082,-3.708,-4.238,-5.570,-3.843,-4.000,-1.003,-1.540,-2.980,-0.563,-4.215,-2.554,-0.862,-1.449,-5.008
-2.874,-0.082,3.869,4.134,-3.714,-5.620,-5.222,-2.410,4.173,4.288,1.285,3.809,-4.122,-3.582,-2.445,4.279,0.483,1.648,2.900,0.857,4.968,2.871,4.117,3.633,5.440,0.239,3.775,2.816,7.186,4.626,-2.618,-3.194,1.796,-5.400,0.764,1.451,-3.025,-5.101,3.648
8.519,0.449,0.566,1.248,5.914,2.583,5.056,4.460,-0.141,2.448,5.272,2.905,5.183,-1.687,4.911,6.105,-2.246,2.953,-0.043,-1.393,1.635,2.109,2.490,4.943,0.433,-1.206,0.788,-1.207,5.456,1.923,-2.239,-1.734,-1.432,6.494,1.688,1.500,3.938,8.129,2.770
3.941,5.404,0.566,2.129,2.478,2.513,5.035,4.369,2.137,0.149,-2.835,2.821,1.622,-1.104,4.360,3.860,5.417,-3.170,0.240,4.698,1.227,-0.489,1.756,-2.124,2.538,5.114,3.934,1.809,-0.928,5.999,3.087,1.821,4.102,3.802,3.808,3.921,2.752,2.971,5.713
-0.589,-2.380,-6.970,-5.953,-2.152,0.551,0.899,-3.241,-5.733,-6.951,-3.694,3.651,1.809,0.932,-1.269,2.781,-0.037,-3.119,-8.054,0.418,0.832,-10.794,-8.775,-3.174,-7.130,-0.042,-0.491,-7.452,-6.420,1.672,2.821,3.118,1.122,-0.847,-0.079,0.752,-2.060,-0.088,1.643
-0.437,0.911,-0.042,-1.389,-1.979,0.506,-1.795,-2.276,-0.436,2.505,4.284,4.516,-1.031,1.008,-1.300,0.852,0.326,2.339,-0.613,-0.422,1.782,3.725,-3.305,3.783,1.212,-2.126,0.897,-0.632,0.672,0.657,0.983,1.027,-0.759,-2.703,2.040,1.084,-1.032,-1.774,3.191
-1.387,0.234,2.758,3.872,-0.403,-0.337,1.805,0.166,0.040,2.600,-4.616,-3.175,0.919,-1.496,1.642,-2.114,0.403,-3.445,-0.506,1.524,-2.958,-2.206,-0.683,-2.735,-1.380,-0.380,1.982,-0.277,-1.560,-1.484,0.913,3.867,-1.237,1.295,4.019,-1.248,-1.924,-0.796,-1.313
-1.898,-1.703,-1.314,1.302,0.570,-0.338,-2.085,-0.693,-0.599,-0.148,3.376,2.539,0.386,-0.169,-1.543,5.524,-1.601,6.114,0.638,-1.690,6.376,4.660,-0.829,2.607,0.665,-3.528,-1.596,0.065,1.086,1.659,-0.651,-0.290,-2.714,-1.611,-1.031,-2.424,-1.669,-2.225,1.702
