ID,DATE,TERM,利用機種,OPEREATER,comment,クレーム,機器,機能・サービス,請求,購入
3664,2024-03-02,"3月第1週","V501","KC","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
2009,2024-03-02,"3月第1週","B919","KC","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3821,2024-03-02,"3月第1週","L701","KC","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
3783,2024-03-02,"3月第1週","V501","KC","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
241,2024-03-02,"3月第1週","V501","KO","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1493,2024-03-02,"3月第1週","L701","KO","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
2008,2024-03-02,"3月第1週","B919","KO","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
1495,2024-03-02,"3月第1週","B919","KO","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3434,2024-03-02,"3月第1週","B919","KO","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
3017,2024-03-02,"3月第1週","V501","KO","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
1981,2024-03-02,"3月第1週","V501","MF","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2282,2024-03-02,"3月第1週","B919","MF","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
3539,2024-03-02,"3月第1週","V501","MF","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
3731,2024-03-02,"3月第1週","B919","MF","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
3727,2024-03-02,"3月第1週","V501","MF","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
3805,2024-03-02,"3月第1週","B919","MK","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2294,2024-03-02,"3月第1週","L701","MK","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
1967,2024-03-02,"3月第1週","L701","MK","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
229,2024-03-02,"3月第1週","B919","MK","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1521,2024-03-02,"3月第1週","B919","MK","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
3556,2024-03-02,"3月第1週","B919","MT","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1979,2024-03-02,"3月第1週","B919","MT","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2286,2024-03-02,"3月第1週","B919","MT","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
3725,2024-03-02,"3月第1週","V501","MT","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
3729,2024-03-02,"3月第1週","B919","MT","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
1494,2024-03-02,"3月第1週","L701","MT","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
2563,2024-03-02,"3月第1週","B919","SS","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
3732,2024-03-02,"3月第1週","B919","SS","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
3803,2024-03-02,"3月第1週","B919","SS","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2007,2024-03-02,"3月第1週","L701","SS","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3454,2024-03-02,"3月第1週","V501","SS","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
240,2024-03-02,"3月第1週","V501","SS","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1976,2024-03-02,"3月第1週","L701","TH","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
3570,2024-03-02,"3月第1週","B919","TH","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2119,2024-03-02,"3月第1週","B919","TH","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3015,2024-03-02,"3月第1週","L701","TH","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
3542,2024-03-02,"3月第1週","L701","TH","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2281,2024-03-02,"3月第1週","L701","TH","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1975,2024-03-02,"3月第1週","B919","TM","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
1047,2024-03-02,"3月第1週","V501","TM","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
3487,2024-03-02,"3月第1週","B919","TM","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
1980,2024-03-02,"3月第1週","B919","TM","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
139,2024-03-02,"3月第1週","B919","TM","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1959,2024-03-02,"3月第1週","L701","TM","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2012,2024-03-02,"3月第1週","B919","TM","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3806,2024-03-02,"3月第1週","V501","TM","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2280,2024-03-02,"3月第1週","B919","TM","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
3582,2024-03-02,"3月第1週","B919","TM","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
1537,2024-03-02,"3月第1週","B919","TM","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
3488,2024-03-02,"3月第1週","V501","TM","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
1046,2024-03-02,"3月第1週","L701","TS","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
239,2024-03-02,"3月第1週","V501","TS","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
401,2024-03-02,"3月第1週","B919","TS","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
2287,2024-03-02,"3月第1週","B919","TS","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
3571,2024-03-02,"3月第1週","B919","TS","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
302,2024-03-02,"3月第1週","L701","YN","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
2011,2024-03-02,"3月第1週","V501","YN","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3011,2024-03-02,"3月第1週","B919","YN","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2291,2024-03-02,"3月第1週","B919","YN","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
3014,2024-03-02,"3月第1週","B919","YN","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
3486,2024-03-02,"3月第1週","V501","YW","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
1184,2024-03-02,"3月第1週","V501","YW","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
3730,2024-03-02,"3月第1週","V501","YW","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
2005,2024-03-02,"3月第1週","B919","YW","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3782,2024-03-02,"3月第1週","V501","YW","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1545,2024-03-03,"3月第1週","B919","CT","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
1751,2024-03-03,"3月第1週","B919","CT","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
3541,2024-03-03,"3月第1週","B919","CT","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
1743,2024-03-03,"3月第1週","B919","CT","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2102,2024-03-03,"3月第1週","V501","HY","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1270,2024-03-03,"3月第1週","V501","HY","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
228,2024-03-03,"3月第1週","L701","HY","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1258,2024-03-03,"3月第1週","V501","HY","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1519,2024-03-03,"3月第1週","B919","JK","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
3657,2024-03-03,"3月第1週","L701","JK","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
117,2024-03-03,"3月第1週","V501","JK","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2276,2024-03-03,"3月第1週","B919","JK","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
526,2024-03-03,"3月第1週","L701","KC","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2371,2024-03-03,"3月第1週","V501","KC","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
2114,2024-03-03,"3月第1週","V501","KC","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
2359,2024-03-03,"3月第1週","B919","KC","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
529,2024-03-03,"3月第1週","V501","KO","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
3420,2024-03-03,"3月第1週","L701","KO","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
