CUSTID,購入金額合計,クリーム,クレンジング,ネイル,ベースメイク,メイクアップ,化粧水,年代,入会後年数,顧客評価
105142,9985,0.300,0.000,0.000,0.700,0.000,0.000,"40代",5,"MrankB"
105143,21638,0.207,0.000,0.447,0.116,0.230,0.000,"30代",3,"MrankC"
105144,81457,0.000,0.000,0.036,0.403,0.144,0.417,"20代",6,"MrankC"
105145,42727,0.000,0.091,0.287,0.506,0.000,0.117,"40代",8,"MrankC"
105152,32656,0.000,0.000,0.037,0.409,0.000,0.555,"20代",9,"MrankA"
105153,35490,0.030,0.000,0.000,0.000,0.970,0.000,"20代",10,"MrankA"
105154,38080,0.000,0.095,0.000,0.052,0.092,0.762,"50代",6,"MrankC"
105156,49842,0.000,0.000,0.086,0.077,0.000,0.837,"40代",5,"MrankC"
105160,77580,0.242,0.116,0.043,0.220,0.000,0.379,"20代",6,"MrankC"
105161,6555,0.000,0.822,0.000,0.000,0.178,0.000,"30代",4,"MrankA"
105163,27560,0.000,0.000,0.000,0.000,1.000,0.000,"30代",10,"MrankC"
105164,33816,0.690,0.000,0.000,0.000,0.310,0.000,"30代",0,"MrankB"
105167,54664,0.024,0.000,0.050,0.774,0.000,0.152,"30代",9,"MrankB"
105170,88586,0.000,0.000,0.097,0.648,0.053,0.202,"20代",2,"MrankC"
105171,49889,0.357,0.071,0.168,0.272,0.036,0.096,"50代",2,"MrankA"
105173,70423,0.018,0.017,0.153,0.554,0.258,0.000,"30代",7,"MrankB"
105179,15720,0.000,0.000,0.000,0.000,1.000,0.000,"30代",9,"MrankC"
105185,31662,0.114,0.037,0.068,0.782,0.000,0.000,"50代",5,"MrankC"
105188,73982,0.071,0.020,0.041,0.650,0.205,0.014,"40代",8,"MrankB"
105190,29564,0.000,0.000,0.419,0.581,0.000,0.000,"50代",11,"MrankC"
105191,50312,0.179,0.157,0.077,0.405,0.116,0.067,"50代",6,"MrankC"
105192,13303,0.000,0.086,0.300,0.465,0.000,0.149,"20代",7,"MrankC"
105193,40960,0.000,0.000,1.000,0.000,0.000,0.000,"50代",5,"MrankC"
105194,33667,0.571,0.089,0.140,0.200,0.000,0.000,"50代",1,"MrankB"
105195,17397,0.169,0.000,0.000,0.716,0.000,0.115,"30代",2,"MrankC"
105201,3360,1.000,0.000,0.000,0.000,0.000,0.000,"50代",0,"MrankB"
105202,12999,0.000,0.000,0.369,0.527,0.104,0.000,"30代",1,"MrankC"
105203,9473,0.000,0.000,0.000,0.810,0.190,0.000,"40代",8,"MrankA"
105204,25130,0.058,0.226,0.000,0.051,0.407,0.257,"40代",4,"MrankA"
105206,140967,0.060,0.012,0.000,0.160,0.010,0.757,"20代",6,"MrankC"
105207,18294,0.000,0.000,0.245,0.000,0.560,0.195,"30代",3,"MrankB"
105209,46085,0.042,0.357,0.114,0.109,0.000,0.379,"30代",4,"MrankB"
105210,33771,0.000,0.031,0.711,0.049,0.067,0.142,"50代",5,"MrankC"
105211,23631,0.000,0.000,0.183,0.733,0.084,0.000,"40代",2,"MrankC"
105212,20415,0.000,0.164,0.149,0.239,0.447,0.000,"40代",7,"MrankB"
105214,81829,0.820,0.000,0.167,0.000,0.013,0.000,"20代",7,"MrankB"
105216,27693,0.000,0.000,0.723,0.277,0.000,0.000,"30代",6,"MrankA"
105218,15655,0.000,0.000,0.610,0.179,0.211,0.000,"50代",2,"MrankC"
105221,25653,0.000,0.000,0.378,0.622,0.000,0.000,"30代",4,"MrankC"
105222,22772,0.000,0.000,0.368,0.000,0.431,0.200,"50代",8,"MrankC"
105224,27814,0.438,0.000,0.000,0.562,0.000,0.000,"20代",0,"MrankB"
105228,20054,0.471,0.000,0.000,0.056,0.375,0.099,"50代",1,"MrankA"
105230,27939,0.000,0.000,0.000,0.173,0.488,0.339,"20代",7,"MrankC"
105231,52184,0.283,0.417,0.000,0.030,0.036,0.233,"40代",7,"MrankB"
105232,20871,0.526,0.000,0.236,0.237,0.000,0.000,"40代",7,"MrankC"
105236,77986,0.030,0.462,0.256,0.219,0.000,0.032,"20代",3,"MrankA"
105237,17212,0.000,0.000,0.000,0.213,0.225,0.561,"30代",11,"MrankC"
105244,28078,0.297,0.091,0.196,0.130,0.145,0.141,"50代",4,"MrankC"
105245,145961,0.030,0.000,0.423,0.000,0.411,0.136,"40代",0,"MrankB"
105246,29258,0.000,0.000,0.474,0.171,0.170,0.186,"40代",2,"MrankB"
105247,25256,0.000,0.000,0.280,0.170,0.154,0.396,"30代",6,"MrankB"
105253,21920,0.000,0.000,0.000,0.000,0.543,0.457,"40代",8,"MrankA"
105258,8575,0.000,0.665,0.000,0.335,0.000,0.000,"40代",7,"MrankC"
105260,50234,0.000,0.000,0.490,0.000,0.510,0.000,"20代",11,"MrankB"
105262,41234,0.000,0.379,0.059,0.244,0.027,0.291,"40代",3,"MrankC"
105264,75255,0.227,0.252,0.138,0.295,0.026,0.063,"50代",8,"MrankA"
105268,21101,0.000,0.000,0.000,0.631,0.369,0.000,"20代",8,"MrankC"
105269,14609,0.406,0.287,0.000,0.158,0.150,0.000,"50代",4,"MrankC"
105270,16550,0.000,0.000,0.000,0.000,1.000,0.000,"50代",1,"MrankC"
105274,56574,0.115,0.308,0.029,0.334,0.165,0.050,"50代",7,"MrankC"
105275,57567,0.000,0.115,0.248,0.279,0.155,0.203,"30代",11,"MrankA"
105276,10100,0.000,0.000,0.169,0.436,0.000,0.395,"30代",4,"MrankB"
105277,40260,0.073,0.000,0.335,0.159,0.384,0.049,"40代",5,"MrankA"
105278,25525,0.081,0.000,0.116,0.721,0.000,0.082,"50代",3,"MrankC"
105279,56078,0.166,0.264,0.080,0.093,0.027,0.370,"50代",2,"MrankC"
105281,7000,0.000,0.194,0.600,0.206,0.000,0.000,"40代",3,"MrankB"
105285,16400,0.000,0.000,0.000,0.174,0.195,0.632,"40代",10,"MrankA"
105287,69349,0.151,0.649,0.065,0.118,0.017,0.000,"40代",1,"MrankB"
105289,42692,0.178,0.000,0.232,0.326,0.264,0.000,"50代",6,"MrankB"
105294,44146,0.000,0.259,0.027,0.117,0.000,0.597,"50代",10,"MrankC"
105296,3945,0.000,0.000,0.000,0.487,0.000,0.513,"40代",1,"MrankC"
105297,14980,0.000,0.000,0.000,0.000,0.530,0.470,"40代",5,"MrankB"
105298,12339,0.000,0.000,0.000,1.000,0.000,0.000,"50代",8,"MrankC"
105299,61710,0.000,0.000,0.077,0.311,0.000,0.612,"40代",3,"MrankB"
105300,26573,0.000,0.000,0.000,0.739,0.187,0.075,"40代",5,"MrankC"
105301,35000,0.000,0.000,0.000,0.000,0.000,1.000,"50代",11,"MrankC"
105303,10089,0.112,0.000,0.000,0.597,0.290,0.000,"20代",5,"MrankB"
105304,22560,0.000,0.000,0.000,0.000,1.000,0.000,"40代",3,"MrankC"
105307,7972,0.609,0.000,0.000,0.391,0.000,0.000,"50代",4,"MrankC"
105310,18821,0.000,0.085,0.268,0.214,0.375,0.058,"40代",2,"MrankC"
105312,56612,0.000,0.000,0.182,0.298,0.000,0.519,"40代",9,"MrankC"
105314,83553,0.022,0.000,0.000,0.964,0.000,0.014,"30代",9,"MrankC"
105317,119599,0.000,0.037,0.159,0.398,0.335,0.071,"40代",0,"MrankB"
105319,29404,0.000,0.000,0.000,0.430,0.570,0.000,"50代",4,"MrankC"
105322,44618,0.445,0.306,0.000,0.000,0.000,0.249,"20代",1,"MrankB"
105323,137047,0.000,0.041,0.207,0.621,0.025,0.106,"40代",4,"MrankB"
105324,79291,0.000,0.000,0.000,0.767,0.094,0.139,"30代",11,"MrankA"
105325,36473,0.126,0.101,0.197,0.576,0.000,0.000,"20代",5,"MrankA"
105326,12985,0.111,0.000,0.000,0.126,0.565,0.197,"20代",10,"MrankB"
105329,7360,0.000,0.302,0.000,0.285,0.413,0.000,"40代",4,"MrankB"
105331,89748,0.218,0.000,0.150,0.037,0.000,0.595,"30代",8,"MrankA"
105334,14611,0.000,0.317,0.000,0.491,0.192,0.000,"30代",6,"MrankC"
105335,36864,0.000,0.069,0.388,0.087,0.425,0.031,"50代",5,"MrankC"
105337,14040,0.577,0.000,0.000,0.000,0.423,0.000,"20代",9,"MrankA"
105339,28252,0.329,0.000,0.000,0.147,0.000,0.524,"30代",3,"MrankC"
105342,23608,0.551,0.000,0.000,0.291,0.112,0.046,"20代",4,"MrankB"
105344,11936,0.146,0.000,0.678,0.176,0.000,0.000,"50代",8,"MrankA"
105345,17284,0.000,0.509,0.000,0.304,0.073,0.115,"20代",3,"MrankC"
105348,12688,0.000,0.000,0.285,0.252,0.328,0.135,"40代",9,"MrankC"
105350,15790,0.114,0.000,0.320,0.566,0.000,0.000,"40代",8,"MrankB"
105352,13938,0.000,0.000,0.142,0.858,0.000,0.000,"30代",0,"MrankB"
105353,38269,0.074,0.000,0.426,0.208,0.229,0.063,"20代",2,"MrankC"
105355,71540,0.314,0.049,0.000,0.000,0.230,0.407,"30代",11,"MrankB"
105356,22892,0.000,0.473,0.527,0.000,0.000,0.000,"20代",3,"MrankA"
105357,20276,0.250,0.000,0.163,0.437,0.150,0.000,"30代",0,"MrankA"
105358,51771,0.061,0.038,0.086,0.124,0.332,0.359,"50代",2,"MrankC"
105360,31240,0.461,0.218,0.000,0.000,0.000,0.321,"20代",1,"MrankC"
105361,41915,0.072,0.000,0.000,0.515,0.000,0.413,"40代",0,"MrankC"
105366,34665,0.000,0.000,0.000,0.384,0.616,0.000,"20代",9,"MrankC"
105367,70454,0.087,0.506,0.078,0.070,0.154,0.105,"50代",4,"MrankC"
105368,46379,0.000,0.030,0.263,0.707,0.000,0.000,"40代",5,"MrankC"
105371,8250,0.000,0.000,0.544,0.000,0.456,0.000,"20代",1,"MrankC"
105372,5900,0.000,0.458,0.000,0.542,0.000,0.000,"30代",4,"MrankC"
105376,174804,0.435,0.489,0.000,0.000,0.000,0.076,"50代",3,"MrankB"
105377,18820,0.000,0.179,0.000,0.197,0.625,0.000,"30代",9,"MrankB"
105379,9580,0.000,0.000,0.000,0.814,0.186,0.000,"20代",10,"MrankC"
105382,14764,0.000,0.140,0.608,0.000,0.252,0.000,"40代",3,"MrankC"
105384,8520,0.292,0.000,0.000,0.000,0.000,0.708,"50代",0,"MrankB"
105385,11088,0.476,0.165,0.000,0.000,0.000,0.359,"50代",9,"MrankB"
105386,70370,0.305,0.311,0.000,0.218,0.000,0.166,"20代",11,"MrankB"
105389,53974,0.042,0.043,0.694,0.027,0.146,0.049,"50代",1,"MrankA"
105390,19175,0.000,0.073,0.000,0.324,0.202,0.401,"30代",7,"MrankC"
105391,44847,0.000,0.060,0.129,0.589,0.079,0.142,"50代",11,"MrankA"
105395,68828,0.079,0.605,0.106,0.018,0.192,0.000,"20代",6,"MrankC"
105396,61763,0.227,0.150,0.088,0.373,0.162,0.000,"50代",2,"MrankB"
105397,5140,0.000,0.000,0.000,0.000,0.755,0.245,"20代",0,"MrankC"
105400,40038,0.000,0.000,0.000,0.545,0.455,0.000,"40代",2,"MrankB"
105402,13899,0.000,0.000,0.000,0.370,0.527,0.104,"40代",10,"MrankC"
105406,12381,0.000,0.000,0.198,0.225,0.000,0.577,"40代",1,"MrankB"
105407,22385,0.107,0.093,0.100,0.374,0.000,0.325,"50代",4,"MrankB"
105408,15700,0.000,0.000,0.248,0.512,0.239,0.000,"40代",8,"MrankC"
105409,12449,0.262,0.217,0.234,0.000,0.000,0.288,"40代",7,"MrankB"
105411,34722,0.000,0.000,0.226,0.150,0.625,0.000,"30代",2,"MrankB"
105413,33995,0.000,0.000,0.000,0.000,0.623,0.377,"30代",6,"MrankB"
105414,28851,0.120,0.000,0.351,0.529,0.000,0.000,"50代",0,"MrankB"
105415,18737,0.000,0.069,0.000,0.162,0.629,0.140,"40代",4,"MrankB"
105419,2250,0.000,0.000,0.000,0.000,0.000,1.000,"30代",5,"MrankB"
105420,70732,0.000,0.033,0.206,0.741,0.000,0.020,"50代",11,"MrankB"
105422,36476,0.377,0.034,0.123,0.144,0.322,0.000,"50代",6,"MrankC"
105423,30761,0.000,0.476,0.130,0.141,0.252,0.000,"50代",8,"MrankC"
105427,68441,0.063,0.386,0.226,0.215,0.000,0.110,"30代",2,"MrankA"
105429,13557,0.148,0.000,0.627,0.225,0.000,0.000,"50代",2,"MrankB"
105431,53995,0.117,0.000,0.000,0.460,0.172,0.250,"30代",2,"MrankC"
105433,23504,0.000,0.000,0.589,0.143,0.269,0.000,"30代",11,"MrankA"
105435,3557,0.000,0.000,0.000,1.000,0.000,0.000,"30代",1,"MrankC"
105436,41422,0.000,0.141,0.074,0.071,0.043,0.671,"50代",5,"MrankC"
105439,14698,0.194,0.000,0.000,0.178,0.264,0.364,"20代",10,"MrankB"
105440,38131,0.000,0.000,0.424,0.323,0.253,0.000,"40代",2,"MrankC"
105441,21617,0.000,0.105,0.067,0.383,0.000,0.445,"50代",3,"MrankC"
105443,16005,0.000,0.000,0.783,0.217,0.000,0.000,"50代",1,"MrankB"
105444,31425,0.158,0.053,0.493,0.250,0.046,0.000,"40代",11,"MrankB"
105447,93786,0.000,0.901,0.000,0.034,0.065,0.000,"40代",8,"MrankB"
105448,33865,0.000,1.000,0.000,0.000,0.000,0.000,"20代",5,"MrankC"
105451,51582,0.000,0.036,0.000,0.139,0.645,0.181,"30代",1,"MrankB"
105452,8900,0.000,0.000,0.000,0.000,1.000,0.000,"30代",3,"MrankC"
105453,56410,0.000,0.067,0.000,0.710,0.222,0.000,"30代",11,"MrankA"
105456,48865,0.063,0.048,0.090,0.328,0.199,0.273,"20代",6,"MrankC"
105458,18660,0.000,0.000,0.227,0.266,0.506,0.000,"40代",2,"MrankB"
105460,8913,0.307,0.000,0.207,0.325,0.000,0.160,"40代",2,"MrankC"
105461,42376,0.104,0.071,0.000,0.654,0.170,0.000,"50代",10,"MrankC"
105462,65244,0.000,0.000,0.019,0.951,0.030,0.000,"30代",3,"MrankC"
105464,52387,0.026,0.056,0.293,0.592,0.034,0.000,"20代",1,"MrankC"
105465,6512,0.000,0.000,0.000,0.000,0.696,0.304,"50代",7,"MrankA"
105468,95230,0.101,0.782,0.000,0.054,0.063,0.000,"50代",5,"MrankC"
105469,48681,0.000,0.000,0.199,0.000,0.801,0.000,"20代",0,"MrankC"
105471,4920,0.000,0.000,0.000,1.000,0.000,0.000,"30代",11,"MrankA"
105472,62153,0.000,0.091,0.000,0.187,0.722,0.000,"50代",2,"MrankB"
105474,12384,0.174,0.000,0.000,0.707,0.120,0.000,"30代",6,"MrankC"
105476,21865,0.000,0.252,0.236,0.426,0.086,0.000,"30代",4,"MrankC"
105477,33678,0.043,0.505,0.101,0.219,0.099,0.033,"20代",1,"MrankC"
105479,77212,0.000,0.000,0.105,0.459,0.141,0.295,"20代",3,"MrankC"
105481,18032,0.000,0.000,0.097,0.766,0.000,0.136,"30代",4,"MrankB"
105484,41581,0.087,0.144,0.000,0.261,0.000,0.509,"30代",10,"MrankC"
105485,13238,0.090,0.000,0.000,0.136,0.161,0.613,"40代",1,"MrankC"
105487,147807,0.851,0.040,0.041,0.038,0.000,0.031,"20代",10,"MrankA"
105488,7936,0.411,0.000,0.000,0.589,0.000,0.000,"20代",2,"MrankB"
105489,76348,0.000,0.367,0.000,0.000,0.558,0.075,"40代",3,"MrankB"
105493,3910,0.000,0.256,0.000,0.000,0.744,0.000,"20代",7,"MrankA"
105494,18000,0.000,1.000,0.000,0.000,0.000,0.000,"50代",0,"MrankB"
105495,13554,0.000,0.000,0.560,0.000,0.283,0.156,"20代",1,"MrankC"
105497,15653,0.000,0.000,0.000,0.473,0.000,0.527,"30代",7,"MrankB"
105498,62958,0.207,0.114,0.000,0.322,0.333,0.024,"20代",11,"MrankB"
105505,19473,0.000,0.549,0.126,0.325,0.000,0.000,"40代",3,"MrankA"
105508,18817,0.000,0.000,0.090,0.705,0.148,0.057,"50代",6,"MrankB"
105514,58048,0.029,0.206,0.445,0.000,0.320,0.000,"30代",8,"MrankA"
105515,19736,0.000,0.000,0.000,1.000,0.000,0.000,"40代",0,"MrankA"
105516,44554,0.116,0.000,0.613,0.116,0.096,0.059,"50代",5,"MrankA"
105517,18168,0.137,0.000,0.181,0.187,0.000,0.494,"50代",3,"MrankB"
105519,29809,0.000,0.604,0.000,0.000,0.396,0.000,"30代",1,"MrankC"
105520,26750,0.000,0.000,0.590,0.138,0.135,0.138,"50代",3,"MrankB"
105521,30853,0.000,0.589,0.047,0.173,0.191,0.000,"20代",7,"MrankA"
105523,31206,0.174,0.000,0.000,0.177,0.306,0.344,"40代",6,"MrankC"
105524,13400,0.000,0.701,0.000,0.077,0.000,0.222,"20代",0,"MrankB"
105525,25220,0.000,0.000,0.000,0.000,1.000,0.000,"40代",0,"MrankB"
105529,61108,0.233,0.081,0.057,0.367,0.126,0.135,"30代",7,"MrankB"
105530,59408,0.000,0.000,0.379,0.531,0.090,0.000,"40代",10,"MrankB"
105533,40601,0.232,0.000,0.000,0.064,0.213,0.491,"40代",8,"MrankC"
105539,154671,0.638,0.000,0.000,0.144,0.173,0.046,"40代",9,"MrankA"
105541,36066,0.000,0.094,0.199,0.164,0.543,0.000,"20代",11,"MrankC"
105544,8939,0.162,0.000,0.255,0.000,0.583,0.000,"30代",1,"MrankC"
105545,5753,0.487,0.000,0.000,0.204,0.000,0.309,"50代",5,"MrankB"
105547,22536,0.000,0.000,0.000,0.663,0.000,0.337,"20代",0,"MrankA"
105549,93804,0.438,0.000,0.000,0.562,0.000,0.000,"40代",1,"MrankB"
105551,53990,0.000,0.442,0.000,0.247,0.036,0.276,"40代",0,"MrankC"
105552,52588,0.156,0.196,0.116,0.124,0.184,0.225,"50代",11,"MrankC"
105553,36894,0.000,0.000,0.471,0.316,0.213,0.000,"40代",4,"MrankC"
105556,70682,0.000,0.000,0.036,0.119,0.551,0.295,"50代",9,"MrankA"
105557,73180,0.000,0.365,0.044,0.066,0.525,0.000,"20代",7,"MrankA"
105559,4316,0.000,0.000,0.000,0.758,0.000,0.242,"20代",4,"MrankB"
105560,48254,0.076,0.000,0.000,0.194,0.000,0.731,"40代",0,"MrankC"
105562,197147,0.000,0.857,0.033,0.026,0.047,0.037,"20代",10,"MrankA"
105565,21921,0.078,0.440,0.000,0.482,0.000,0.000,"40代",7,"MrankB"
105566,29702,0.129,0.000,0.460,0.340,0.071,0.000,"40代",11,"MrankC"
105568,32224,0.065,0.000,0.054,0.755,0.127,0.000,"40代",9,"MrankC"
105569,30663,0.000,0.000,0.000,0.359,0.641,0.000,"40代",3,"MrankB"
105570,56401,0.000,0.136,0.191,0.633,0.000,0.039,"40代",2,"MrankB"
105571,26973,0.115,0.000,0.000,0.618,0.211,0.057,"50代",6,"MrankB"
105576,112875,0.000,0.059,0.182,0.703,0.024,0.032,"50代",4,"MrankA"
105577,17908,0.000,0.000,0.000,0.589,0.199,0.212,"30代",10,"MrankB"
105578,44866,0.000,0.000,0.000,0.071,0.929,0.000,"20代",4,"MrankC"
105581,62669,0.000,0.071,0.292,0.613,0.000,0.024,"20代",10,"MrankA"
105584,76211,0.000,0.000,0.113,0.252,0.588,0.047,"20代",5,"MrankC"
105587,49301,0.333,0.216,0.236,0.216,0.000,0.000,"20代",9,"MrankB"
105590,22660,0.589,0.000,0.000,0.093,0.067,0.250,"30代",4,"MrankA"
105592,41715,0.106,0.705,0.000,0.040,0.093,0.056,"50代",6,"MrankA"
105594,17380,0.000,0.574,0.000,0.167,0.259,0.000,"20代",7,"MrankA"
105596,56245,0.133,0.025,0.075,0.365,0.338,0.064,"50代",6,"MrankC"
105598,50001,0.027,0.042,0.064,0.700,0.000,0.166,"50代",3,"MrankC"
105600,39407,0.278,0.040,0.000,0.042,0.641,0.000,"20代",4,"MrankA"
105610,17109,0.000,0.000,0.111,0.712,0.070,0.107,"30代",6,"MrankC"
105611,69163,0.136,0.303,0.142,0.319,0.020,0.081,"40代",5,"MrankA"
105612,54654,0.000,0.677,0.000,0.000,0.049,0.274,"40代",10,"MrankB"
105615,42137,0.104,0.195,0.000,0.642,0.000,0.058,"40代",8,"MrankC"
105620,27890,0.000,0.379,0.000,0.000,0.000,0.621,"50代",8,"MrankB"
105621,13205,0.000,0.000,0.523,0.402,0.000,0.076,"20代",10,"MrankC"
105622,10820,0.000,0.133,0.000,0.867,0.000,0.000,"20代",4,"MrankA"
105624,83926,0.000,0.000,0.016,0.685,0.198,0.101,"20代",7,"MrankB"
105625,85361,0.000,0.031,0.183,0.487,0.241,0.059,"50代",5,"MrankC"
105627,22194,0.000,0.000,0.000,0.280,0.073,0.647,"40代",5,"MrankB"
105628,19670,0.086,0.163,0.000,0.294,0.458,0.000,"50代",2,"MrankC"
105629,62962,0.052,0.055,0.342,0.419,0.095,0.038,"30代",10,"MrankC"
105633,42908,0.273,0.000,0.727,0.000,0.000,0.000,"30代",3,"MrankC"
105639,74237,0.946,0.000,0.000,0.054,0.000,0.000,"20代",5,"MrankC"
105640,87334,0.000,0.228,0.059,0.384,0.073,0.257,"30代",4,"MrankC"
105641,56629,0.063,0.037,0.461,0.195,0.088,0.156,"40代",2,"MrankB"
105642,80238,0.000,0.258,0.000,0.460,0.282,0.000,"30代",0,"MrankC"
105644,3194,0.000,0.000,0.000,0.460,0.540,0.000,"40代",10,"MrankA"
105648,26612,0.064,0.000,0.148,0.245,0.543,0.000,"40代",1,"MrankC"
105650,97279,0.000,0.209,0.068,0.344,0.026,0.353,"30代",2,"MrankC"
105656,8462,0.282,0.000,0.000,0.499,0.000,0.219,"40代",0,"MrankC"
105658,77290,0.129,0.000,0.000,0.181,0.125,0.564,"50代",8,"MrankC"
105661,20254,0.000,0.000,0.645,0.000,0.000,0.355,"30代",3,"MrankC"
105663,25437,0.000,0.000,0.000,0.282,0.718,0.000,"30代",8,"MrankA"
105665,40404,0.000,0.097,0.306,0.123,0.433,0.041,"30代",0,"MrankC"
105666,26617,0.000,1.000,0.000,0.000,0.000,0.000,"40代",10,"MrankB"
105667,110902,0.063,0.766,0.000,0.039,0.034,0.098,"30代",1,"MrankA"
105668,26301,0.000,0.183,0.000,0.627,0.000,0.189,"30代",9,"MrankC"
105669,30272,0.000,0.000,0.000,0.280,0.720,0.000,"40代",2,"MrankB"
105671,36774,0.040,0.000,0.161,0.477,0.048,0.275,"50代",0,"MrankC"
105674,3440,0.000,0.000,0.000,0.477,0.000,0.523,"40代",4,"MrankC"
105676,23842,0.152,0.111,0.396,0.133,0.000,0.208,"30代",5,"MrankC"
105677,24416,0.000,0.332,0.174,0.000,0.172,0.322,"30代",11,"MrankA"
105679,22926,0.000,0.410,0.336,0.000,0.206,0.048,"50代",2,"MrankC"
105682,17950,0.000,0.000,0.000,0.058,0.942,0.000,"50代",3,"MrankB"
105684,40134,0.098,0.146,0.043,0.340,0.037,0.336,"30代",9,"MrankB"
105687,26468,0.432,0.000,0.066,0.113,0.000,0.388,"40代",8,"MrankC"
105688,61570,0.000,0.331,0.000,0.669,0.000,0.000,"40代",0,"MrankC"
105689,11680,0.000,0.000,0.000,0.000,1.000,0.000,"40代",11,"MrankC"
105691,12652,0.000,0.000,0.170,0.347,0.141,0.342,"30代",9,"MrankB"
105699,27721,0.000,0.068,0.182,0.000,0.750,0.000,"30代",2,"MrankA"
105700,39903,0.178,0.030,0.000,0.000,0.000,0.792,"50代",0,"MrankB"
105703,12070,0.000,0.000,0.000,0.108,0.892,0.000,"30代",9,"MrankA"
105704,93882,0.716,0.034,0.047,0.085,0.021,0.096,"20代",10,"MrankC"
105706,14912,0.000,0.000,0.636,0.278,0.086,0.000,"30代",7,"MrankB"
105707,46980,0.000,0.000,0.000,0.031,0.969,0.000,"30代",8,"MrankA"
105708,55642,0.021,0.021,0.136,0.228,0.148,0.445,"40代",3,"MrankC"
105709,5954,0.000,0.000,0.000,1.000,0.000,0.000,"40代",6,"MrankA"
105710,35905,0.000,0.208,0.000,0.034,0.000,0.758,"30代",4,"MrankA"
105716,24134,0.255,0.000,0.000,0.566,0.103,0.076,"30代",5,"MrankC"
105718,33548,0.592,0.000,0.000,0.191,0.083,0.134,"40代",4,"MrankC"
105719,30991,0.000,0.314,0.000,0.686,0.000,0.000,"20代",0,"MrankC"
105725,65331,0.000,0.000,0.119,0.261,0.604,0.017,"20代",5,"MrankA"
105727,5635,0.000,0.781,0.000,0.219,0.000,0.000,"40代",10,"MrankA"
105729,49935,0.194,0.000,0.459,0.234,0.000,0.113,"20代",2,"MrankC"
105730,41715,0.058,0.071,0.515,0.356,0.000,0.000,"40代",1,"MrankA"
105734,12100,0.000,0.000,0.350,0.000,0.650,0.000,"20代",4,"MrankB"
105735,24407,0.000,0.000,0.000,1.000,0.000,0.000,"40代",3,"MrankC"
105737,18046,0.000,0.000,0.607,0.294,0.099,0.000,"40代",2,"MrankB"
105739,42422,0.000,0.087,0.051,0.182,0.600,0.080,"20代",6,"MrankC"
105740,76157,0.492,0.102,0.020,0.232,0.015,0.140,"20代",3,"MrankC"
105741,43540,0.000,0.000,0.160,0.000,0.644,0.196,"50代",11,"MrankC"
105742,52818,0.350,0.387,0.000,0.036,0.226,0.000,"20代",7,"MrankA"
105743,17820,0.000,0.000,0.000,0.000,1.000,0.000,"40代",1,"MrankA"
105744,73188,0.000,0.099,0.304,0.309,0.081,0.207,"30代",1,"MrankC"
105745,112448,0.000,0.172,0.707,0.086,0.035,0.000,"40代",8,"MrankB"
105746,20370,0.000,0.000,0.000,0.462,0.000,0.538,"20代",7,"MrankB"
105747,75323,0.000,0.388,0.059,0.231,0.230,0.093,"20代",8,"MrankC"
105748,33477,0.321,0.066,0.000,0.273,0.221,0.119,"30代",2,"MrankB"
105749,15900,0.000,0.396,0.000,0.000,0.000,0.604,"20代",10,"MrankB"
105750,1170,0.000,0.000,0.000,1.000,0.000,0.000,"40代",10,"MrankB"
105753,44033,0.000,0.000,0.071,0.063,0.525,0.342,"40代",5,"MrankB"
105755,77157,0.074,0.146,0.136,0.157,0.027,0.460,"50代",5,"MrankC"
105759,69580,0.000,0.000,0.459,0.000,0.541,0.000,"20代",0,"MrankB"
105760,19106,0.000,0.000,0.268,0.732,0.000,0.000,"30代",7,"MrankC"
105762,75610,0.445,0.115,0.282,0.016,0.120,0.022,"30代",1,"MrankB"
105763,22270,0.000,0.000,0.000,1.000,0.000,0.000,"40代",1,"MrankA"
105764,10140,0.000,0.649,0.000,0.000,0.000,0.351,"20代",3,"MrankC"
105768,37876,0.029,0.040,0.575,0.047,0.310,0.000,"30代",2,"MrankC"
105770,18053,0.080,0.249,0.000,0.293,0.378,0.000,"40代",1,"MrankB"
105771,6930,0.000,0.000,0.000,1.000,0.000,0.000,"40代",5,"MrankC"
105773,12904,0.080,0.000,0.000,0.409,0.511,0.000,"40代",9,"MrankC"
105778,115828,0.289,0.120,0.376,0.195,0.000,0.019,"30代",5,"MrankB"
105780,51145,0.000,0.142,0.539,0.206,0.074,0.039,"40代",8,"MrankC"
105785,87597,0.000,0.403,0.124,0.000,0.473,0.000,"30代",4,"MrankB"
105786,20095,0.000,0.000,0.213,0.705,0.000,0.082,"20代",7,"MrankC"
105789,12626,0.000,0.859,0.000,0.000,0.141,0.000,"30代",8,"MrankC"
105790,112998,0.035,0.000,0.000,0.788,0.089,0.088,"30代",1,"MrankA"
105792,20819,0.000,0.000,0.246,0.458,0.201,0.095,"20代",5,"MrankC"
105796,48112,0.027,0.079,0.232,0.229,0.000,0.433,"40代",5,"MrankC"
105798,90250,0.000,0.000,0.000,0.800,0.166,0.034,"40代",10,"MrankC"
105799,14907,0.000,0.000,0.000,0.746,0.074,0.180,"50代",1,"MrankC"
105806,14374,0.000,0.183,0.117,0.459,0.085,0.157,"30代",6,"MrankB"
105807,99431,0.000,0.000,0.878,0.122,0.000,0.000,"50代",6,"MrankC"
105809,66905,0.041,0.228,0.127,0.538,0.067,0.000,"20代",1,"MrankB"
