取引日,取引時刻,店舗ID,レジID,取引番号,行番号,商品コード,商品名,カテゴリ,数量,本体単価(税抜),割引額,税率,税額,小計(税抜),小計(税込)
2025-12-22,22:34:44,"TOKYO001","R04","T001040",2,"SKU00830","チョココロネ","ベーカリー",1,145,0,0.080,12,145,157
2025-12-22,22:34:46,"TOKYO001","R05","T004523",1,"SKU01632","昆布おにぎり (小)","おにぎり",1,126,0,0.080,10,126,136
2025-12-22,22:34:46,"TOKYO001","R05","T004523",2,"SKU02294","ロールケーキ 500ml","デザート",1,190,0,0.080,15,190,205
2025-12-22,22:34:47,"TOKYO001","R07","T001086",1,"SKU00565","梅おにぎり ハーフ","おにぎり",1,134,0,0.080,11,134,145
2025-12-22,22:34:47,"TOKYO001","R07","T001086",2,"SKU02656","梅おにぎり 1個","おにぎり",1,198,0,0.080,16,198,214
2025-12-22,22:34:49,"TOKYO001","R05","T002239",1,"SKU00684","文庫本 200ml","雑誌・書籍",1,1159,0,0.100,116,1159,1275
2025-12-22,22:34:49,"TOKYO001","R05","T002239",2,"SKU00426","抹茶アイス ハーフ","アイスクリーム",1,186,0,0.080,15,186,201
2025-12-22,22:34:49,"TOKYO001","R05","T002239",3,"SKU00478","バニラアイス 2個入り","アイスクリーム",1,283,0,0.080,23,283,306
2025-12-22,22:35:30,"TOKYO001","R08","T004423",1,"SKU00038","烏龍茶 (小)","飲料",1,161,0,0.080,13,161,174
2025-12-22,22:35:30,"TOKYO001","R08","T004423",2,"SKU02260","あんパン 2個入り","ベーカリー",1,242,0,0.080,19,242,261
2025-12-22,22:35:56,"TOKYO001","R03","T002132",1,"SKU00850","洗剤 (大)","日用品",1,192,0,0.100,19,192,211
2025-12-22,22:35:56,"TOKYO001","R03","T002132",2,"SKU01063","レギュラー (大)","たばこ",1,768,0,0.100,77,768,845
2025-12-22,22:35:56,"TOKYO001","R03","T002132",3,"SKU00882","週刊誌 2個入り","雑誌・書籍",1,1191,0,0.100,119,1191,1310
2025-12-22,22:36:15,"TOKYO001","R02","T002482",1,"SKU00833","コーラ (大)","飲料",1,116,0,0.080,9,116,125
2025-12-22,22:36:44,"TOKYO001","R04","T004974",1,"SKU00469","チョコスナック 2個入り","スナック菓子",1,236,0,0.080,19,236,255
2025-12-22,22:36:44,"TOKYO001","R04","T004974",2,"SKU02081","烏龍茶 2個入り","飲料",2,99,0,0.080,16,198,214
2025-12-22,22:36:44,"TOKYO001","R04","T004974",3,"SKU00042","プリン ハーフ","デザート",1,315,0,0.080,25,315,340
2025-12-22,22:36:48,"TOKYO001","R05","T001016",1,"SKU00184","アメリカンドッグ 500ml","ホットスナック",1,300,0,0.080,24,300,324
2025-12-22,22:36:48,"TOKYO001","R05","T001016",2,"SKU02925","鮭おにぎり 1個","おにぎり",1,172,0,0.080,14,172,186
2025-12-22,22:36:48,"TOKYO001","R03","T001430",1,"SKU02162","ティッシュ 2個入り","日用品",1,224,0,0.100,22,224,246
2025-12-22,22:36:48,"TOKYO001","R03","T001430",2,"SKU02808","ほうじ茶 (小)","飲料",1,147,0,0.080,12,147,159
2025-12-22,22:36:48,"TOKYO001","R03","T001430",3,"SKU02462","フライドチキン (小)","ホットスナック",2,276,0,0.080,44,552,596
2025-12-22,22:37:02,"TOKYO001","R03","T003473",1,"SKU00188","アイスバー 200ml","アイスクリーム",1,240,0,0.080,19,240,259
2025-12-22,22:37:02,"TOKYO001","R03","T003473",2,"SKU00187","チューハイ レモン 1個","酒類",1,831,0,0.100,83,831,914
2025-12-22,22:37:02,"TOKYO001","R03","T003473",3,"SKU02947","ロールケーキ (小)","デザート",1,176,0,0.080,14,176,190
2025-12-22,22:37:02,"TOKYO001","R03","T003473",4,"SKU01576","緑茶 1個","飲料",1,150,0,0.080,12,150,162
2025-12-22,22:37:02,"TOKYO001","R03","T003473",5,"SKU00426","抹茶アイス ハーフ","アイスクリーム",1,186,0,0.080,15,186,201
2025-12-22,22:37:07,"TOKYO001","R02","T004381",1,"SKU02599","パスタサラダ 2個入り","弁当・惣菜",1,409,0,0.080,33,409,442
2025-12-22,22:37:19,"TOKYO001","R06","T001743",1,"SKU00351","バウムクーヘン","デザート",1,200,0,0.080,16,200,216
2025-12-22,22:37:33,"TOKYO001","R03","T001084",1,"SKU00525","フライドチキン 200ml","ホットスナック",2,194,0,0.080,31,388,419
2025-12-22,22:37:33,"TOKYO001","R03","T001084",2,"SKU02261","缶ビール 1000ml","酒類",1,1146,0,0.100,115,1146,1261
2025-12-22,22:37:33,"TOKYO001","R03","T001084",3,"SKU02227","生姜焼き弁当 1000ml","弁当・惣菜",2,567,0,0.080,91,1134,1225
2025-12-22,22:37:33,"TOKYO001","R03","T001084",4,"SKU02937","チューハイ ライム","酒類",1,213,0,0.100,21,213,234
2025-12-22,22:37:57,"TOKYO001","R06","T003476",1,"SKU01541","メンソール (小)","たばこ",1,600,0,0.100,60,600,660
2025-12-22,22:38:08,"TOKYO001","R08","T004300",1,"SKU00894","鮭おにぎり 2個入り","おにぎり",1,119,0,0.080,10,119,129
2025-12-22,22:39:12,"TOKYO001","R07","T004572",1,"SKU02552","レモンティー 500ml","飲料",1,103,0,0.080,8,103,111
2025-12-22,22:39:12,"TOKYO001","R07","T004572",2,"SKU01018","最中アイス","アイスクリーム",1,175,0,0.080,14,175,189
2025-12-22,22:39:30,"TOKYO001","R04","T001804",1,"SKU02956","月刊誌 (大)","雑誌・書籍",1,498,0,0.100,50,498,548
2025-12-22,22:39:31,"TOKYO001","R06","T004726",1,"SKU01584","プリン (大)","デザート",1,359,0,0.080,29,359,388
2025-12-22,22:39:31,"TOKYO001","R06","T004726",2,"SKU02163","梅おにぎり (小)","おにぎり",1,151,0,0.080,12,151,163
2025-12-22,22:39:31,"TOKYO001","R06","T004726",3,"SKU02062","バウムクーヘン","デザート",1,336,0,0.080,27,336,363
2025-12-22,22:39:31,"TOKYO001","R06","T004726",4,"SKU02250","炭酸水","飲料",1,144,0,0.080,12,144,156
2025-12-22,22:40:09,"TOKYO001","R07","T003617",1,"SKU02803","ポテトサラダ 2個入り","サラダ",1,295,0,0.080,24,295,319
2025-12-22,22:40:09,"TOKYO001","R07","T003617",2,"SKU01576","緑茶 1個","飲料",1,150,0,0.080,12,150,162
2025-12-22,22:40:09,"TOKYO001","R07","T003617",3,"SKU00355","烏龍茶 ハーフ","飲料",1,168,0,0.080,13,168,181
2025-12-22,22:40:45,"TOKYO001","R08","T002854",1,"SKU01311","烏龍茶 (大)","飲料",1,126,0,0.080,10,126,136
2025-12-22,22:40:45,"TOKYO001","R08","T002854",2,"SKU02841","梅おにぎり (小)","おにぎり",1,194,19,0.080,14,175,189
2025-12-22,22:40:45,"TOKYO001","R08","T002854",3,"SKU01145","生姜焼き弁当 500ml","弁当・惣菜",1,778,0,0.080,62,778,840
2025-12-22,22:40:45,"TOKYO001","R08","T002854",4,"SKU00044","カップラーメン 味噌 2個入り","即席麺",1,120,0,0.080,10,120,130
2025-12-22,22:41:18,"TOKYO001","R06","T002024",1,"SKU01558","昆布おにぎり 1個","おにぎり",3,162,0,0.080,39,486,525
2025-12-22,22:41:23,"TOKYO001","R05","T004558",1,"SKU01725","文庫本 2個入り","雑誌・書籍",1,773,0,0.100,77,773,850
2025-12-22,22:41:28,"TOKYO001","R02","T003507",1,"SKU01419","メロンパン (小)","ベーカリー",1,256,0,0.080,20,256,276
2025-12-22,22:42:01,"TOKYO001","R07","T003543",1,"SKU00619","缶ビール (大)","酒類",1,259,0,0.100,26,259,285
2025-12-22,22:42:01,"TOKYO001","R07","T003543",2,"SKU01888","ポテトチップス コンソメ","スナック菓子",1,136,0,0.080,11,136,147
2025-12-22,22:42:01,"TOKYO001","R07","T003543",3,"SKU00818","梅おにぎり 500ml","おにぎり",1,181,0,0.080,14,181,195
2025-12-22,22:42:10,"TOKYO001","R06","T002233",1,"SKU01865","アイスコーヒー 1個","コーヒー",1,133,0,0.080,11,133,144
2025-12-22,22:42:10,"TOKYO001","R06","T002233",2,"SKU00065","幕の内弁当 200ml","弁当・惣菜",1,381,0,0.080,30,381,411
2025-12-22,22:42:10,"TOKYO001","R06","T002233",3,"SKU01880","チョコアイス","アイスクリーム",1,232,0,0.080,19,232,251
2025-12-22,22:42:10,"TOKYO001","R06","T002233",4,"SKU02977","フライドチキン 1000ml","ホットスナック",1,154,0,0.080,12,154,166
2025-12-22,22:42:38,"TOKYO001","R06","T001987",1,"SKU02665","ティッシュ 1000ml","日用品",1,675,0,0.100,68,675,743
2025-12-22,22:42:38,"TOKYO001","R06","T001987",2,"SKU01802","メンソール 1000ml","たばこ",2,737,0,0.100,147,1474,1621
2025-12-22,22:42:38,"TOKYO001","R06","T001987",3,"SKU01983","クロワッサン 200ml","ベーカリー",1,196,0,0.080,16,196,212
2025-12-22,22:42:38,"TOKYO001","R06","T001987",4,"SKU01698","コーヒー飲料 200ml","飲料",1,173,0,0.080,14,173,187
2025-12-22,22:42:38,"TOKYO001","R06","T001987",5,"SKU01248","炭酸水 200ml","飲料",1,113,0,0.080,9,113,122
2025-12-22,22:42:40,"TOKYO001","R04","T004211",1,"SKU01749","ライト 500ml","たばこ",1,652,0,0.100,65,652,717
2025-12-22,22:42:46,"TOKYO001","R03","T004454",1,"SKU00081","フライドチキン (小)","ホットスナック",1,225,34,0.080,15,191,206
2025-12-22,22:42:46,"TOKYO001","R03","T004454",2,"SKU00340","スポーツドリンク 1000ml","飲料",1,179,0,0.080,14,179,193
2025-12-22,22:42:52,"TOKYO001","R03","T003450",1,"SKU01213","レモンティー ハーフ","飲料",1,121,24,0.080,8,97,105
2025-12-22,22:43:22,"TOKYO001","R02","T001285",1,"SKU01085","コーンサラダ (大)","サラダ",3,210,0,0.080,50,630,680
2025-12-22,22:43:22,"TOKYO001","R01","T004857",1,"SKU02486","ラテ 1000ml","コーヒー",1,133,0,0.080,11,133,144
2025-12-22,22:43:22,"TOKYO001","R01","T004857",2,"SKU01663","カップラーメン 味噌 500ml","即席麺",1,134,0,0.080,11,134,145
2025-12-22,22:43:32,"TOKYO001","R01","T001182",1,"SKU02221","レギュラー 1000ml","たばこ",1,746,0,0.100,75,746,821
2025-12-22,22:43:39,"TOKYO001","R02","T001183",1,"SKU00993","幕の内弁当 1個","弁当・惣菜",1,508,0,0.080,41,508,549
2025-12-22,22:43:40,"TOKYO001","R01","T001001",1,"SKU01678","ツナマヨおにぎり","おにぎり",1,133,7,0.080,10,126,136
2025-12-22,22:43:40,"TOKYO001","R01","T001001",2,"SKU02139","ポテトチップス しお 500ml","スナック菓子",1,169,25,0.080,12,144,156
2025-12-22,22:43:42,"TOKYO001","R06","T003742",1,"SKU00898","カップうどん 200ml","即席麺",1,205,0,0.080,16,205,221
2025-12-22,22:43:42,"TOKYO001","R06","T003742",2,"SKU00587","オレンジジュース (大)","飲料",1,113,0,0.080,9,113,122
2025-12-22,22:43:53,"TOKYO001","R03","T000377",1,"SKU02713","梅おにぎり 1個","おにぎり",1,133,0,0.080,11,133,144
2025-12-22,22:43:53,"TOKYO001","R03","T000377",2,"SKU02633","コーラ 1個","飲料",1,170,0,0.080,14,170,184
2025-12-22,22:43:53,"TOKYO001","R03","T000377",3,"SKU00894","鮭おにぎり 2個入り","おにぎり",2,119,0,0.080,19,238,257
2025-12-22,22:43:53,"TOKYO001","R03","T000377",4,"SKU02456","コーラ","飲料",1,114,0,0.080,9,114,123
2025-12-22,22:43:53,"TOKYO001","R03","T000377",5,"SKU02443","メンソール 2個入り","たばこ",1,716,0,0.100,72,716,788
2025-12-22,22:44:21,"TOKYO001","R02","T001649",1,"SKU01995","ライト 500ml","たばこ",1,763,0,0.100,76,763,839
2025-12-22,22:44:21,"TOKYO001","R02","T001649",2,"SKU02379","チョココロネ","ベーカリー",1,227,0,0.080,18,227,245
2025-12-22,22:44:29,"TOKYO001","R07","T003825",1,"SKU00083","パスタサラダ 2個入り","弁当・惣菜",1,478,0,0.080,38,478,516
2025-12-22,22:44:29,"TOKYO001","R07","T003825",2,"SKU02387","鮭おにぎり 2個入り","おにぎり",1,169,17,0.080,12,152,164
2025-12-22,22:44:29,"TOKYO001","R07","T003825",3,"SKU01598","スポーツドリンク 1000ml","飲料",1,114,0,0.080,9,114,123
2025-12-22,22:44:29,"TOKYO001","R07","T003825",4,"SKU01532","洗剤 500ml","日用品",1,698,0,0.100,70,698,768
2025-12-22,22:44:58,"TOKYO001","R05","T002801",1,"SKU02700","ワイン ハーフ","酒類",1,943,141,0.100,80,802,882
2025-12-22,22:44:58,"TOKYO001","R05","T002801",2,"SKU00482","コミック (大)","雑誌・書籍",2,754,0,0.100,151,1508,1659
2025-12-22,22:44:58,"TOKYO001","R05","T002801",3,"SKU00846","鮭おにぎり 500ml","おにぎり",1,123,0,0.080,10,123,133
2025-12-22,22:44:58,"TOKYO001","R05","T002801",4,"SKU01880","チョコアイス","アイスクリーム",1,232,0,0.080,19,232,251
2025-12-22,22:46:46,"TOKYO001","R05","T000738",1,"SKU00909","クラッカー 1個","スナック菓子",1,100,0,0.080,8,100,108
2025-12-22,22:46:46,"TOKYO001","R05","T000738",2,"SKU01124","ワイン ハーフ 1個","酒類",1,1229,0,0.100,123,1229,1352
2025-12-22,22:46:49,"TOKYO001","R07","T004672",1,"SKU01270","生姜焼き弁当 500ml","弁当・惣菜",1,408,0,0.080,33,408,441
2025-12-22,22:46:49,"TOKYO001","R07","T004672",2,"SKU01929","洗剤 1個","日用品",1,538,0,0.100,54,538,592
2025-12-22,22:46:49,"TOKYO001","R07","T004672",3,"SKU00405","幕の内弁当 (小)","弁当・惣菜",1,473,0,0.080,38,473,511
2025-12-22,22:46:49,"TOKYO001","R07","T004672",4,"SKU02710","幕の内弁当 2個入り","弁当・惣菜",2,737,0,0.080,118,1474,1592
2025-12-22,22:47:01,"TOKYO001","R08","T000918",1,"SKU01613","ロールケーキ 2個入り","デザート",1,338,0,0.080,27,338,365
2025-12-22,22:47:01,"TOKYO001","R08","T000918",2,"SKU00078","オレンジジュース","飲料",2,177,0,0.080,28,354,382
2025-12-22,22:47:01,"TOKYO001","R08","T000918",3,"SKU01768","メロンパン 1000ml","ベーカリー",1,224,0,0.080,18,224,242
2025-12-22,22:47:42,"TOKYO001","R07","T003646",1,"SKU01476","実用書 (小)","雑誌・書籍",2,981,0,0.100,196,1962,2158
2025-12-22,22:47:42,"TOKYO001","R07","T003646",2,"SKU00614","オレンジジュース 500ml","飲料",1,101,0,0.080,8,101,109
2025-12-22,22:47:42,"TOKYO001","R07","T003646",3,"SKU01527","幕の内弁当","弁当・惣菜",1,610,0,0.080,49,610,659
2025-12-22,22:47:42,"TOKYO001","R07","T003646",4,"SKU02040","コーンスナック (小)","スナック菓子",3,152,0,0.080,36,456,492
2025-12-22,22:47:56,"TOKYO001","R05","T002500",1,"SKU02294","ロールケーキ 500ml","デザート",1,190,0,0.080,15,190,205
2025-12-22,22:47:59,"TOKYO001","R05","T001680",1,"SKU02161","スポンジ (小)","日用品",2,251,0,0.100,50,502,552
2025-12-22,22:47:59,"TOKYO001","R04","T004320",1,"SKU00028","ロールケーキ","デザート",1,179,0,0.080,14,179,193
2025-12-22,22:47:59,"TOKYO001","R04","T004320",2,"SKU02157","緑茶 200ml","飲料",1,110,0,0.080,9,110,119
2025-12-22,22:48:12,"TOKYO001","R01","T003583",1,"SKU02051","カレーパン 1個","ベーカリー",1,186,0,0.080,15,186,201
2025-12-22,22:48:17,"TOKYO001","R02","T001533",1,"SKU01283","バニラアイス (大)","アイスクリーム",1,237,0,0.080,19,237,256
2025-12-22,22:48:17,"TOKYO001","R02","T001533",2,"SKU00385","メンソール 1000ml","たばこ",1,777,0,0.100,78,777,855
2025-12-22,22:48:20,"TOKYO001","R07","T000868",1,"SKU01206","ライト","たばこ",1,614,0,0.100,61,614,675
2025-12-22,22:48:20,"TOKYO001","R07","T000868",2,"SKU01178","烏龍茶 1000ml","飲料",1,162,0,0.080,13,162,175
2025-12-22,22:48:27,"TOKYO001","R02","T001371",1,"SKU00834","ナッツミックス 1000ml","スナック菓子",1,213,0,0.080,17,213,230
2025-12-22,22:48:27,"TOKYO001","R02","T001371",2,"SKU00797","ツナサラダ (小)","サラダ",1,204,0,0.080,16,204,220
2025-12-22,22:48:27,"TOKYO001","R02","T001371",3,"SKU02351","乾電池 1個","日用品",1,349,52,0.100,30,297,327
2025-12-22,22:48:36,"TOKYO001","R03","T000762",1,"SKU02869","幕の内弁当 (小)","弁当・惣菜",1,548,0,0.080,44,548,592
2025-12-22,22:48:36,"TOKYO001","R03","T000762",2,"SKU01199","レギュラー (小)","たばこ",3,640,0,0.100,192,1920,2112
2025-12-22,22:48:36,"TOKYO001","R03","T000762",3,"SKU01292","緑茶 500ml","飲料",1,100,0,0.080,8,100,108
2025-12-22,22:49:00,"TOKYO001","R04","T003017",1,"SKU00344","カレーパン 1個","ベーカリー",2,158,47,0.080,22,269,291
2025-12-22,22:49:00,"TOKYO001","R04","T003017",2,"SKU00779","レギュラー 500ml","たばこ",1,620,0,0.100,62,620,682
2025-12-22,22:49:33,"TOKYO001","R02","T000992",1,"SKU02013","カップうどん (小)","即席麺",1,201,0,0.080,16,201,217
2025-12-22,22:49:33,"TOKYO001","R02","T000992",2,"SKU01042","チューハイ レモン 200ml","酒類",1,312,0,0.100,31,312,343
2025-12-22,22:49:33,"TOKYO001","R02","T000992",3,"SKU02323","歯ブラシ (大)","日用品",1,673,0,0.100,67,673,740
2025-12-22,22:49:33,"TOKYO001","R02","T000992",4,"SKU02974","ライト 2個入り","たばこ",1,593,0,0.100,59,593,652
2025-12-22,22:49:37,"TOKYO001","R03","T000176",1,"SKU01146","フライドチキン 200ml","ホットスナック",1,184,0,0.080,15,184,199
2025-12-22,22:49:42,"TOKYO001","R03","T004623",1,"SKU02040","コーンスナック (小)","スナック菓子",1,152,0,0.080,12,152,164
2025-12-22,22:49:45,"TOKYO001","R05","T004361",1,"SKU01705","あんパン","ベーカリー",1,187,0,0.080,15,187,202
2025-12-22,22:50:00,"TOKYO001","R04","T004980",1,"SKU01738","ポテトチップス コンソメ ハーフ","スナック菓子",1,249,0,0.080,20,249,269
2025-12-22,22:50:18,"TOKYO001","R07","T001493",1,"SKU02278","バウムクーヘン 500ml","デザート",1,228,0,0.080,18,228,246
2025-12-22,22:50:18,"TOKYO001","R07","T001493",2,"SKU01118","アメリカンドッグ (小)","ホットスナック",1,333,0,0.080,27,333,360
2025-12-22,22:50:18,"TOKYO001","R07","T001493",3,"SKU02093","チョコスナック 2個入り","スナック菓子",1,124,0,0.080,10,124,134
2025-12-22,22:50:18,"TOKYO001","R07","T001493",4,"SKU01172","カフェオレ ハーフ","コーヒー",1,154,0,0.080,12,154,166
2025-12-22,22:50:18,"TOKYO001","R07","T001493",5,"SKU01102","アイスコーヒー","コーヒー",1,171,17,0.080,12,154,166
2025-12-22,22:50:18,"TOKYO001","R07","T001493",6,"SKU00187","チューハイ レモン 1個","酒類",1,831,0,0.100,83,831,914
2025-12-22,22:50:20,"TOKYO001","R04","T001424",1,"SKU00341","チーズケーキ (大)","デザート",1,181,0,0.080,14,181,195
2025-12-22,22:50:20,"TOKYO001","R04","T001424",2,"SKU02569","缶ビール 1個","酒類",1,351,0,0.100,35,351,386
2025-12-22,22:50:26,"TOKYO001","R02","T003144",1,"SKU00266","メンソール 1000ml","たばこ",1,665,0,0.100,66,665,731
2025-12-22,22:50:26,"TOKYO001","R02","T003144",2,"SKU02451","サンドイッチ (大)","弁当・惣菜",1,590,0,0.080,47,590,637
2025-12-22,22:50:26,"TOKYO001","R02","T003144",3,"SKU01165","ミネラルウォーター 500ml","飲料",1,129,0,0.080,10,129,139
2025-12-22,22:50:26,"TOKYO001","R02","T003144",4,"SKU01997","ポテトサラダ ハーフ","サラダ",2,301,0,0.080,48,602,650
2025-12-22,22:50:26,"TOKYO001","R02","T003522",1,"SKU02596","ワイン ハーフ 1000ml","酒類",1,810,0,0.100,81,810,891
2025-12-22,22:50:26,"TOKYO001","R02","T003522",2,"SKU01418","ほうじ茶 200ml","飲料",1,136,0,0.080,11,136,147
2025-12-22,22:50:26,"TOKYO001","R02","T003522",3,"SKU01234","コーヒー飲料 1個","飲料",1,149,0,0.080,12,149,161
2025-12-22,22:50:26,"TOKYO001","R02","T003522",4,"SKU02633","コーラ 1個","飲料",2,170,0,0.080,27,340,367
2025-12-22,22:50:44,"TOKYO001","R01","T003824",1,"SKU00577","コーヒー飲料 2個入り","飲料",1,93,0,0.080,7,93,100
2025-12-22,22:50:44,"TOKYO001","R01","T003824",2,"SKU01359","チキン南蛮弁当","弁当・惣菜",2,588,176,0.080,80,1000,1080
2025-12-22,22:50:56,"TOKYO001","R06","T000712",1,"SKU01026","あんパン (大)","ベーカリー",1,189,0,0.080,15,189,204
2025-12-22,22:50:56,"TOKYO001","R06","T000712",2,"SKU01686","コロッケ 2個入り","ホットスナック",1,227,0,0.080,18,227,245
2025-12-22,22:50:56,"TOKYO001","R06","T000712",3,"SKU00466","明太子おにぎり (小)","おにぎり",1,178,0,0.080,14,178,192
2025-12-22,22:50:56,"TOKYO001","R06","T000712",4,"SKU02367","ミネラルウォーター (小)","飲料",1,140,0,0.080,11,140,151
2025-12-22,22:50:57,"TOKYO001","R07","T002804",1,"SKU01591","文庫本 2個入り","雑誌・書籍",1,1145,0,0.100,114,1145,1259
2025-12-22,22:51:06,"TOKYO001","R07","T000285",1,"SKU02443","メンソール 2個入り","たばこ",2,716,0,0.100,143,1432,1575
2025-12-22,22:51:06,"TOKYO001","R07","T000285",2,"SKU01931","バニラアイス 500ml","アイスクリーム",1,246,0,0.080,20,246,266
2025-12-22,22:51:27,"TOKYO001","R06","T001119",1,"SKU02594","バウムクーヘン 200ml","デザート",1,236,0,0.080,19,236,255
2025-12-22,22:51:27,"TOKYO001","R06","T001119",2,"SKU00145","サンドイッチ (大)","弁当・惣菜",1,673,0,0.080,54,673,727
2025-12-22,22:51:30,"TOKYO001","R08","T002287",1,"SKU02319","メロンパン (大)","ベーカリー",1,140,0,0.080,11,140,151
2025-12-22,22:51:30,"TOKYO001","R08","T002287",2,"SKU01095","クラッカー (小)","スナック菓子",3,183,0,0.080,44,549,593
2025-12-22,22:51:30,"TOKYO001","R08","T002287",3,"SKU02985","バニラアイス ハーフ","アイスクリーム",1,262,26,0.080,19,236,255
